"","id","y","time","trait","measure","family","Sex","CapAgeYears","Twin","jdateMC","birthjdateMC","PopDensMC","MumAge"
"14199",195,181,2018,"r","HindLeg","gaussian",1,11,0,-2.57825267127592,100,-132.127173685313,4
"14200",6129,185,2018,"r","HindLeg","gaussian",1,15,0,-2.57825267127592,100,-132.127173685313,4
"14204",8971,183,2018,"r","HindLeg","gaussian",1,2,0,-0.578252671275919,100,-132.127173685313,4
"14205",6924,172,2018,"r","HindLeg","gaussian",1,2,0,-0.578252671275919,100,-132.127173685313,4
"14206",6896,190,2018,"r","HindLeg","gaussian",2,3,0,-0.578252671275919,100,-132.127173685313,4
"14207",474,180,2018,"r","HindLeg","gaussian",1,4,0,-0.578252671275919,100,-132.127173685313,4
"14208",10059,188,2018,"r","HindLeg","gaussian",2,4,0,-0.578252671275919,100,-132.127173685313,4
"14209",10212,172,2018,"r","HindLeg","gaussian",1,4,0,-0.578252671275919,100,-132.127173685313,4
"14210",2448,178,2018,"r","HindLeg","gaussian",1,6,0,-0.578252671275919,100,-132.127173685313,4
"14211",7357,184,2018,"r","HindLeg","gaussian",1,6,0,-0.578252671275919,100,-132.127173685313,4
"14212",4792,185,2018,"r","HindLeg","gaussian",1,6,0,-0.578252671275919,100,-132.127173685313,4
"14213",2507,174,2018,"r","HindLeg","gaussian",1,7,0,-0.578252671275919,100,-132.127173685313,4
"14214",8536,182,2018,"r","HindLeg","gaussian",1,10,0,-0.578252671275919,100,-132.127173685313,4
"14219",3639,179,2018,"r","HindLeg","gaussian",1,7,0,-0.578252671275919,100,-132.127173685313,4
"14220",2157,183,2018,"r","HindLeg","gaussian",1,9,0,-0.578252671275919,100,-132.127173685313,4
"14236",11843,172,2018,"r","HindLeg","gaussian",1,1,0,1.42174732872408,100,-132.127173685313,4
"14237",2217,172,2018,"r","HindLeg","gaussian",2,1,0,1.42174732872408,100,-132.127173685313,4
"14238",11118,168,2018,"r","HindLeg","gaussian",1,1,0,1.42174732872408,100,-132.127173685313,4
"14239",3738,184,2018,"r","HindLeg","gaussian",1,2,0,1.42174732872408,100,-132.127173685313,4
"14240",10917,173,2018,"r","HindLeg","gaussian",1,2,0,1.42174732872408,100,-132.127173685313,4
"14241",8145,176,2018,"r","HindLeg","gaussian",1,2,0,1.42174732872408,100,-132.127173685313,4
"14242",12474,172,2018,"r","HindLeg","gaussian",1,2,0,1.42174732872408,100,-132.127173685313,4
"14243",639,175,2018,"r","HindLeg","gaussian",1,3,0,1.42174732872408,100,-132.127173685313,4
"14244",10141,176,2018,"r","HindLeg","gaussian",1,3,0,1.42174732872408,100,-132.127173685313,4
"14245",4349,187,2018,"r","HindLeg","gaussian",1,3,0,1.42174732872408,100,-132.127173685313,4
"14246",8694,167,2018,"r","HindLeg","gaussian",1,4,0,1.42174732872408,100,-132.127173685313,4
"14247",9124,179,2018,"r","HindLeg","gaussian",1,4,0,1.42174732872408,100,-132.127173685313,4
"14248",5239,178,2018,"r","HindLeg","gaussian",1,8,0,1.42174732872408,100,-132.127173685313,4
"14249",4111,168,2018,"r","HindLeg","gaussian",1,11,0,1.42174732872408,100,-132.127173685313,4
"14251",10339,175,2018,"r","HindLeg","gaussian",1,5,0,1.42174732872408,100,-132.127173685313,4
"14252",8275,173,2018,"r","HindLeg","gaussian",1,7,0,1.42174732872408,100,-132.127173685313,4
"14265",2936,180,2018,"r","HindLeg","gaussian",1,2,0,6.42174732872408,100,-132.127173685313,4
"14266",11365,182,2018,"r","HindLeg","gaussian",1,2,0,6.42174732872408,100,-132.127173685313,4
"14267",8111,181,2018,"r","HindLeg","gaussian",2,2,0,6.42174732872408,100,-132.127173685313,4
"14268",3375,179,2018,"r","HindLeg","gaussian",1,3,0,6.42174732872408,100,-132.127173685313,4
"14269",11957,189,2018,"r","HindLeg","gaussian",2,4,0,6.42174732872408,100,-132.127173685313,4
"14270",6696,189,2018,"r","HindLeg","gaussian",1,4,0,6.42174732872408,100,-132.127173685313,4
"14271",6221,171,2018,"r","HindLeg","gaussian",1,4,0,6.42174732872408,100,-132.127173685313,4
"14272",9091,175,2018,"r","HindLeg","gaussian",1,5,0,6.42174732872408,100,-132.127173685313,4
"14273",9832,178,2018,"r","HindLeg","gaussian",1,5,0,6.42174732872408,100,-132.127173685313,4
"14274",6393,185,2018,"r","HindLeg","gaussian",1,5,0,6.42174732872408,100,-132.127173685313,4
"14275",5096,173,2018,"r","HindLeg","gaussian",1,6,0,6.42174732872408,100,-132.127173685313,4
"14276",13195,183,2018,"r","HindLeg","gaussian",1,6,0,6.42174732872408,100,-132.127173685313,4
"14277",11573,189,2018,"r","HindLeg","gaussian",1,7,0,6.42174732872408,100,-132.127173685313,4
"14407",12342,178,2019,"r","HindLeg","gaussian",2,1,0,-2.57825267127592,100,-2.12717368531321,4
"144081",13767,176,2019,"r","HindLeg","gaussian",1,1,0,-2.57825267127592,100,-2.12717368531321,4
"14409",9173,170,2019,"r","HindLeg","gaussian",1,1,0,-2.57825267127592,100,-2.12717368531321,4
"14410",6094,164,2019,"r","HindLeg","gaussian",1,1,0,-2.57825267127592,100,-2.12717368531321,4
"14411",6601,172,2019,"r","HindLeg","gaussian",1,1,0,-2.57825267127592,100,-2.12717368531321,4
"14412",2957,177,2019,"r","HindLeg","gaussian",2,1,0,-2.57825267127592,100,-2.12717368531321,4
"14413",10750,179,2019,"r","HindLeg","gaussian",2,1,0,-2.57825267127592,100,-2.12717368531321,4
"144141",12892,176,2019,"r","HindLeg","gaussian",1,3,0,-2.57825267127592,100,-2.12717368531321,4
"144151",13217,184,2019,"r","HindLeg","gaussian",2,3,0,-2.57825267127592,100,-2.12717368531321,4
"144161",12927,175,2019,"r","HindLeg","gaussian",1,4,0,-2.57825267127592,100,-2.12717368531321,4
"144171",3672,174,2019,"r","HindLeg","gaussian",1,4,0,-2.57825267127592,100,-2.12717368531321,4
"144181",4410,178,2019,"r","HindLeg","gaussian",1,4,0,-2.57825267127592,100,-2.12717368531321,4
"144191",9972,174,2019,"r","HindLeg","gaussian",1,5,0,-2.57825267127592,100,-2.12717368531321,4
"14420",6721,175,2019,"r","HindLeg","gaussian",1,5,0,-2.57825267127592,100,-2.12717368531321,4
"14421",1216,178,2019,"r","HindLeg","gaussian",1,6,0,-2.57825267127592,100,-2.12717368531321,4
"14422",13508,177,2019,"r","HindLeg","gaussian",1,6,0,-2.57825267127592,100,-2.12717368531321,4
"144231",5317,170,2019,"r","HindLeg","gaussian",1,6,0,-2.57825267127592,100,-2.12717368531321,4
"14424",8173,183,2019,"r","HindLeg","gaussian",1,6,0,-2.57825267127592,100,-2.12717368531321,4
"14425",11272,184,2019,"r","HindLeg","gaussian",1,6,0,-2.57825267127592,100,-2.12717368531321,4
"144261",3142,186,2019,"r","HindLeg","gaussian",1,6,0,-2.57825267127592,100,-2.12717368531321,4
"144271",8674,175,2019,"r","HindLeg","gaussian",1,9,0,-2.57825267127592,100,-2.12717368531321,4
"14428",2370,166,2019,"r","HindLeg","gaussian",1,9,1,-2.57825267127592,100,-2.12717368531321,4
"14459",11502,169,2019,"r","HindLeg","gaussian",1,1,0,-2.57825267127592,100,-2.12717368531321,4
"144601",2423,169,2019,"r","HindLeg","gaussian",2,1,1,-2.57825267127592,100,-2.12717368531321,4
"14461",9253,186,2019,"r","HindLeg","gaussian",2,1,0,-2.57825267127592,100,-2.12717368531321,4
"144621",3316,180,2019,"r","HindLeg","gaussian",1,1,0,-2.57825267127592,100,-2.12717368531321,4
"144631",5635,175,2019,"r","HindLeg","gaussian",2,1,0,-2.57825267127592,100,-2.12717368531321,4
"14464",509,179,2019,"r","HindLeg","gaussian",1,1,0,-2.57825267127592,100,-2.12717368531321,4
"14465",1019,177,2019,"r","HindLeg","gaussian",1,1,0,-2.57825267127592,100,-2.12717368531321,4
"14466",7968,177,2019,"r","HindLeg","gaussian",2,1,0,-2.57825267127592,100,-2.12717368531321,4
"14467",10137,173,2019,"r","HindLeg","gaussian",1,1,0,-2.57825267127592,100,-2.12717368531321,4
"144681",4836,178,2019,"r","HindLeg","gaussian",2,1,0,-2.57825267127592,100,-2.12717368531321,4
"144691",7065,174,2019,"r","HindLeg","gaussian",1,1,0,-2.57825267127592,100,-2.12717368531321,4
"14470",14334,175,2019,"r","HindLeg","gaussian",1,1,0,-2.57825267127592,100,-2.12717368531321,4
"14471",12339,172,2019,"r","HindLeg","gaussian",2,1,0,-2.57825267127592,100,-2.12717368531321,4
"14473",10334,174,2019,"r","HindLeg","gaussian",1,3,1,-2.57825267127592,100,-2.12717368531321,4
"14474",13441,182,2019,"r","HindLeg","gaussian",1,3,0,-2.57825267127592,100,-2.12717368531321,4
"14475",8971,184,2019,"r","HindLeg","gaussian",1,3,0,-2.57825267127592,100,-2.12717368531321,4
"144761",5878,180,2019,"r","HindLeg","gaussian",1,3,0,-2.57825267127592,100,-2.12717368531321,4
"14477",7066,177,2019,"r","HindLeg","gaussian",1,4,0,-2.57825267127592,100,-2.12717368531321,4
"144781",2553,176,2019,"r","HindLeg","gaussian",1,4,0,-2.57825267127592,100,-2.12717368531321,4
"144791",1158,170,2019,"r","HindLeg","gaussian",1,4,0,-2.57825267127592,100,-2.12717368531321,4
"144801",4224,178,2019,"r","HindLeg","gaussian",1,5,0,-2.57825267127592,100,-2.12717368531321,4
"14481",2475,173,2019,"r","HindLeg","gaussian",1,5,1,-2.57825267127592,100,-2.12717368531321,4
"14482",10930,174,2019,"r","HindLeg","gaussian",1,6,0,-2.57825267127592,100,-2.12717368531321,4
"14483",9779,177,2019,"r","HindLeg","gaussian",1,6,0,-2.57825267127592,100,-2.12717368531321,4
"14484",2870,185,2019,"r","HindLeg","gaussian",1,6,0,-2.57825267127592,100,-2.12717368531321,4
"14485",1478,171,2019,"r","HindLeg","gaussian",1,7,0,-2.57825267127592,100,-2.12717368531321,4
"14486",6921,176,2019,"r","HindLeg","gaussian",1,7,0,-2.57825267127592,100,-2.12717368531321,4
"144871",13162,183,2019,"r","HindLeg","gaussian",1,7,0,-2.57825267127592,100,-2.12717368531321,4
"14488",7101,174,2019,"r","HindLeg","gaussian",1,7,0,-2.57825267127592,100,-2.12717368531321,4
"14489",2611,169,2019,"r","HindLeg","gaussian",1,7,0,-2.57825267127592,100,-2.12717368531321,4
"14490",5764,179,2019,"r","HindLeg","gaussian",1,9,0,-2.57825267127592,100,-2.12717368531321,4
"14491",2554,179,2019,"r","HindLeg","gaussian",1,9,1,-2.57825267127592,100,-2.12717368531321,4
"14492",11827,175,2019,"r","HindLeg","gaussian",1,9,0,-2.57825267127592,100,-2.12717368531321,4
"14493",5572,174,2019,"r","HindLeg","gaussian",1,9,0,-2.57825267127592,100,-2.12717368531321,4
"14494",1743,185,2019,"r","HindLeg","gaussian",1,10,0,-2.57825267127592,100,-2.12717368531321,4
"14495",11830,181,2019,"r","HindLeg","gaussian",1,11,0,-2.57825267127592,100,-2.12717368531321,4
"14496",195,181,2019,"r","HindLeg","gaussian",1,12,0,-2.57825267127592,100,-2.12717368531321,4
"14501",1142,170,2019,"r","HindLeg","gaussian",2,1,0,-2.57825267127592,100,-2.12717368531321,4
"14502",13254,180,2019,"r","HindLeg","gaussian",2,1,0,-2.57825267127592,100,-2.12717368531321,4
"14503",7219,172,2019,"r","HindLeg","gaussian",2,1,0,-2.57825267127592,100,-2.12717368531321,4
"14504",2217,178,2019,"r","HindLeg","gaussian",2,2,0,-2.57825267127592,100,-2.12717368531321,4
"14505",4394,175,2019,"r","HindLeg","gaussian",1,3,0,-2.57825267127592,100,-2.12717368531321,4
"14506",6343,182,2019,"r","HindLeg","gaussian",2,3,0,-2.57825267127592,100,-2.12717368531321,4
"14507",8111,183,2019,"r","HindLeg","gaussian",2,3,0,-2.57825267127592,100,-2.12717368531321,4
"14508",4738,183,2019,"r","HindLeg","gaussian",2,3,1,-2.57825267127592,100,-2.12717368531321,4
"14509",7611,187,2019,"r","HindLeg","gaussian",1,11,0,-2.57825267127592,100,-2.12717368531321,4
"14510",3838,177,2019,"r","HindLeg","gaussian",1,12,0,-2.57825267127592,100,-2.12717368531321,4
"14520",1277,168,2019,"r","HindLeg","gaussian",2,1,0,0.421747328724081,100,-2.12717368531321,4
"14521",1736,177,2019,"r","HindLeg","gaussian",1,1,0,0.421747328724081,100,-2.12717368531321,4
"14522",315,163,2019,"r","HindLeg","gaussian",1,1,0,0.421747328724081,100,-2.12717368531321,4
"14523",1908,175,2019,"r","HindLeg","gaussian",1,1,0,0.421747328724081,100,-2.12717368531321,4
"14524",10174,165,2019,"r","HindLeg","gaussian",1,1,1,0.421747328724081,100,-2.12717368531321,4
"14525",4790,171,2019,"r","HindLeg","gaussian",2,1,0,0.421747328724081,100,-2.12717368531321,4
"14526",9479,189,2019,"r","HindLeg","gaussian",2,1,0,0.421747328724081,100,-2.12717368531321,4
"14527",376,176,2019,"r","HindLeg","gaussian",1,1,1,0.421747328724081,100,-2.12717368531321,4
"14528",2092,171,2019,"r","HindLeg","gaussian",2,3,0,0.421747328724081,100,-2.12717368531321,4
"14529",8253,182,2019,"r","HindLeg","gaussian",2,3,0,0.421747328724081,100,-2.12717368531321,4
"14530",6924,172,2019,"r","HindLeg","gaussian",1,3,0,0.421747328724081,100,-2.12717368531321,4
"14531",3088,185,2019,"r","HindLeg","gaussian",2,3,0,0.421747328724081,100,-2.12717368531321,4
"14532",13840,190,2019,"r","HindLeg","gaussian",2,4,0,0.421747328724081,100,-2.12717368531321,4
"14533",1395,187,2019,"r","HindLeg","gaussian",2,4,0,0.421747328724081,100,-2.12717368531321,4
"14534",6896,191,2019,"r","HindLeg","gaussian",2,4,0,0.421747328724081,100,-2.12717368531321,4
"14535",10059,186,2019,"r","HindLeg","gaussian",2,5,0,0.421747328724081,100,-2.12717368531321,4
"14536",10212,173,2019,"r","HindLeg","gaussian",1,5,0,0.421747328724081,100,-2.12717368531321,4
"14537",474,182,2019,"r","HindLeg","gaussian",1,5,0,0.421747328724081,100,-2.12717368531321,4
"14538",2944,183,2019,"r","HindLeg","gaussian",2,6,0,0.421747328724081,100,-2.12717368531321,4
"14539",2364,184,2019,"r","HindLeg","gaussian",2,6,0,0.421747328724081,100,-2.12717368531321,4
"14540",13488,180,2019,"r","HindLeg","gaussian",1,7,0,0.421747328724081,100,-2.12717368531321,4
"14541",8071,182,2019,"r","HindLeg","gaussian",2,7,0,0.421747328724081,100,-2.12717368531321,4
"14542",12554,129,2019,"r","HindLeg","gaussian",2,8,0,0.421747328724081,100,-2.12717368531321,4
"14543",3639,177,2019,"r","HindLeg","gaussian",1,8,0,0.421747328724081,100,-2.12717368531321,4
"14544",4787,186,2019,"r","HindLeg","gaussian",2,11,1,0.421747328724081,100,-2.12717368531321,4
"14551",9243,168,2019,"r","HindLeg","gaussian",1,1,0,0.421747328724081,100,-2.12717368531321,4
"14552",5322,162,2019,"r","HindLeg","gaussian",2,1,0,0.421747328724081,100,-2.12717368531321,4
"14553",1023,184,2019,"r","HindLeg","gaussian",1,4,1,0.421747328724081,100,-2.12717368531321,4
"14554",13425,168,2019,"r","HindLeg","gaussian",1,5,0,0.421747328724081,100,-2.12717368531321,4
"14555",4600,179,2019,"r","HindLeg","gaussian",1,7,0,0.421747328724081,100,-2.12717368531321,4
"14556",10694,179,2019,"r","HindLeg","gaussian",1,10,0,0.421747328724081,100,-2.12717368531321,4
"14564",5320,164,2019,"r","HindLeg","gaussian",1,1,1,0.421747328724081,100,-2.12717368531321,4
"14565",7475,182,2019,"r","HindLeg","gaussian",2,1,0,0.421747328724081,100,-2.12717368531321,4
"14566",6835,156,2019,"r","HindLeg","gaussian",1,1,0,0.421747328724081,100,-2.12717368531321,4
"14567",8172,161,2019,"r","HindLeg","gaussian",2,1,0,0.421747328724081,100,-2.12717368531321,4
"14568",12578,168,2019,"r","HindLeg","gaussian",1,1,0,0.421747328724081,100,-2.12717368531321,4
"14569",3035,184,2019,"r","HindLeg","gaussian",2,1,0,0.421747328724081,100,-2.12717368531321,4
"14570",4076,181,2019,"r","HindLeg","gaussian",1,4,0,0.421747328724081,100,-2.12717368531321,4
"14571",14001,173,2019,"r","HindLeg","gaussian",1,6,0,0.421747328724081,100,-2.12717368531321,4
"14572",793,197,2019,"r","HindLeg","gaussian",2,6,0,0.421747328724081,100,-2.12717368531321,4
"14573",7211,197,2019,"r","HindLeg","gaussian",2,6,0,0.421747328724081,100,-2.12717368531321,4
"14574",232,192,2019,"r","HindLeg","gaussian",2,6,0,0.421747328724081,100,-2.12717368531321,4
"14575",12395,174,2019,"r","HindLeg","gaussian",1,6,0,0.421747328724081,100,-2.12717368531321,4
"14579",9335,160,2019,"r","HindLeg","gaussian",1,1,0,3.42174732872408,100,-2.12717368531321,4
"14580",2485,188,2019,"r","HindLeg","gaussian",1,3,0,3.42174732872408,100,-2.12717368531321,4
"14581",774,180,2019,"r","HindLeg","gaussian",2,3,0,3.42174732872408,100,-2.12717368531321,4
"14582",10733,186,2019,"r","HindLeg","gaussian",2,5,0,3.42174732872408,100,-2.12717368531321,4
"14583",11957,189,2019,"r","HindLeg","gaussian",2,5,0,3.42174732872408,100,-2.12717368531321,4
"14584",11486,191,2019,"r","HindLeg","gaussian",2,6,0,3.42174732872408,100,-2.12717368531321,4
"14585",13871,185,2019,"r","HindLeg","gaussian",2,6,0,3.42174732872408,100,-2.12717368531321,4
"14586",6600,184,2019,"r","HindLeg","gaussian",2,6,0,3.42174732872408,100,-2.12717368531321,4
"14587",8969,193,2019,"r","HindLeg","gaussian",2,6,0,3.42174732872408,100,-2.12717368531321,4
"14588",7039,189,2019,"r","HindLeg","gaussian",2,6,0,3.42174732872408,100,-2.12717368531321,4
"14597",2893,177,2019,"r","HindLeg","gaussian",1,3,0,3.42174732872408,100,-2.12717368531321,4
"14598",10141,176,2019,"r","HindLeg","gaussian",1,4,0,3.42174732872408,100,-2.12717368531321,4
"14599",7887,177,2019,"r","HindLeg","gaussian",1,5,0,3.42174732872408,100,-2.12717368531321,4
"14600",8694,169,2019,"r","HindLeg","gaussian",1,5,0,3.42174732872408,100,-2.12717368531321,4
"14601",8275,171,2019,"r","HindLeg","gaussian",1,8,0,3.42174732872408,100,-2.12717368531321,4
"14602",11931,176,2019,"r","HindLeg","gaussian",2,1,0,3.42174732872408,100,-2.12717368531321,4
"14603",7819,169,2019,"r","HindLeg","gaussian",2,1,0,3.42174732872408,100,-2.12717368531321,4
"14604",10616,158,2019,"r","HindLeg","gaussian",2,1,0,3.42174732872408,100,-2.12717368531321,4
"14605",14199,178,2019,"r","HindLeg","gaussian",2,1,0,3.42174732872408,100,-2.12717368531321,4
"14611",8292,168,2019,"r","HindLeg","gaussian",1,1,0,4.42174732872408,100,-2.12717368531321,4
"14612",3860,165,2019,"r","HindLeg","gaussian",1,1,0,4.42174732872408,100,-2.12717368531321,4
"14613",12680,178,2019,"r","HindLeg","gaussian",1,3,0,4.42174732872408,100,-2.12717368531321,4
"14615",3375,179,2019,"r","HindLeg","gaussian",1,4,0,4.42174732872408,100,-2.12717368531321,4
"14616",6034,170,2019,"r","HindLeg","gaussian",1,7,0,4.42174732872408,100,-2.12717368531321,4
"14617",13720,181,2019,"r","HindLeg","gaussian",1,10,0,4.42174732872408,100,-2.12717368531321,4
"14618",3833,180,2019,"r","HindLeg","gaussian",1,10,0,4.42174732872408,100,-2.12717368531321,4
"14622",11213,178,2019,"r","HindLeg","gaussian",1,6,0,4.42174732872408,100,-2.12717368531321,4
"14623",1563,174,2019,"r","HindLeg","gaussian",1,6,0,4.42174732872408,100,-2.12717368531321,4
"14624",933,175,2019,"r","HindLeg","gaussian",1,7,0,4.42174732872408,100,-2.12717368531321,4
"14626",6387,189,2019,"r","HindLeg","gaussian",2,3,0,4.42174732872408,100,-2.12717368531321,4
"14802",5572,174,2020,"r","HindLeg","gaussian",1,10,0,7.42174732872408,100,-8.12717368531321,4
"14803",13441,182,2020,"r","HindLeg","gaussian",1,4,0,7.42174732872408,100,-8.12717368531321,4
"14804",12892,175,2020,"r","HindLeg","gaussian",1,4,0,7.42174732872408,100,-8.12717368531321,4
"14805",10334,175,2020,"r","HindLeg","gaussian",1,4,1,7.42174732872408,100,-8.12717368531321,4
"14806",10930,175,2020,"r","HindLeg","gaussian",1,7,0,7.42174732872408,100,-8.12717368531321,4
"14807",4224,177,2020,"r","HindLeg","gaussian",1,6,0,7.42174732872408,100,-8.12717368531321,4
"14808",2475,171,2020,"r","HindLeg","gaussian",1,6,1,7.42174732872408,100,-8.12717368531321,4
"14809",7066,180,2020,"r","HindLeg","gaussian",1,5,0,7.42174732872408,100,-8.12717368531321,4
"14810",2553,178,2020,"r","HindLeg","gaussian",1,5,0,7.42174732872408,100,-8.12717368531321,4
"14811",6921,176,2020,"r","HindLeg","gaussian",1,8,0,7.42174732872408,100,-8.12717368531321,4
"14812",7101,173,2020,"r","HindLeg","gaussian",1,8,0,7.42174732872408,100,-8.12717368531321,4
"14813",13162,182,2020,"r","HindLeg","gaussian",1,8,0,7.42174732872408,100,-8.12717368531321,4
"14814",1478,170,2020,"r","HindLeg","gaussian",1,8,0,7.42174732872408,100,-8.12717368531321,4
"14815",5810,177,2020,"r","HindLeg","gaussian",1,1,0,7.42174732872408,100,-8.12717368531321,4
"14816",8797,173,2020,"r","HindLeg","gaussian",1,1,0,7.42174732872408,100,-8.12717368531321,4
"14817",13884,168,2020,"r","HindLeg","gaussian",1,1,1,7.42174732872408,100,-8.12717368531321,4
"14819",4054,163,2020,"r","HindLeg","gaussian",1,1,0,7.42174732872408,100,-8.12717368531321,4
"14839",3316,181,2020,"r","HindLeg","gaussian",1,2,0,7.42174732872408,100,-8.12717368531321,4
"14840",14334,175,2020,"r","HindLeg","gaussian",1,2,0,7.42174732872408,100,-8.12717368531321,4
"14842",414,175,2020,"r","HindLeg","gaussian",1,8,0,7.42174732872408,100,-8.12717368531321,4
"14843",13643,185,2020,"r","HindLeg","gaussian",1,6,0,7.42174732872408,100,-8.12717368531321,4
"14844",8235,193,2020,"r","HindLeg","gaussian",2,1,0,8.42174732872408,100,-8.12717368531321,4
"14845",9233,165,2020,"r","HindLeg","gaussian",2,1,0,8.42174732872408,100,-8.12717368531321,4
"14852",4790,175,2020,"r","HindLeg","gaussian",2,2,0,8.42174732872408,100,-8.12717368531321,4
"14862",5239,175,2020,"r","HindLeg","gaussian",1,10,0,11.4217473287241,100,-8.12717368531321,4
"14863",11843,180,2020,"r","HindLeg","gaussian",1,3,0,11.4217473287241,100,-8.12717368531321,4
"14864",11118,171,2020,"r","HindLeg","gaussian",1,3,0,11.4217473287241,100,-8.12717368531321,4
"14865",12474,172,2020,"r","HindLeg","gaussian",1,4,0,11.4217473287241,100,-8.12717368531321,4
"14866",10141,175,2020,"r","HindLeg","gaussian",1,5,0,11.4217473287241,100,-8.12717368531321,4
"14867",2490,178,2020,"r","HindLeg","gaussian",2,1,0,11.4217473287241,100,-8.12717368531321,4
"14868",8258,177,2020,"r","HindLeg","gaussian",1,1,0,11.4217473287241,100,-8.12717368531321,4
"14886",7361,179,2020,"r","HindLeg","gaussian",1,2,0,11.4217473287241,100,-8.12717368531321,4
"14887",3035,191,2020,"r","HindLeg","gaussian",2,2,0,11.4217473287241,100,-8.12717368531321,4
"14888",3725,173,2020,"r","HindLeg","gaussian",1,2,0,11.4217473287241,100,-8.12717368531321,4
"14889",9579,166,2020,"r","HindLeg","gaussian",1,2,1,11.4217473287241,100,-8.12717368531321,4
"14890",11413,178,2020,"r","HindLeg","gaussian",1,2,0,11.4217473287241,100,-8.12717368531321,4
"14895",10339,173,2020,"r","HindLeg","gaussian",1,7,0,11.4217473287241,100,-8.12717368531321,4
"14896",13114,174,2020,"r","HindLeg","gaussian",1,4,0,12.4217473287241,100,-8.12717368531321,4
"14897",3142,183,2020,"r","HindLeg","gaussian",1,7,0,12.4217473287241,100,-8.12717368531321,4
"14898",13425,169,2020,"r","HindLeg","gaussian",1,6,0,12.4217473287241,100,-8.12717368531321,4
"14899",10675,169,2020,"r","HindLeg","gaussian",1,5,0,12.4217473287241,100,-8.12717368531321,4
"14900",10584,183,2020,"r","HindLeg","gaussian",1,8,0,12.4217473287241,100,-8.12717368531321,4
"14901",7755,181,2020,"r","HindLeg","gaussian",1,1,0,12.4217473287241,100,-8.12717368531321,4
"14902",9230,178,2020,"r","HindLeg","gaussian",1,1,0,12.4217473287241,100,-8.12717368531321,4
"14909",5320,165,2020,"r","HindLeg","gaussian",1,2,1,12.4217473287241,100,-8.12717368531321,4
"14910",4836,183,2020,"r","HindLeg","gaussian",2,2,0,12.4217473287241,100,-8.12717368531321,4
"14911",2936,181,2020,"r","HindLeg","gaussian",1,4,0,13.4217473287241,100,-8.12717368531321,4
"14912",11365,177,2020,"r","HindLeg","gaussian",1,4,0,13.4217473287241,100,-8.12717368531321,4
"14913",8145,176,2020,"r","HindLeg","gaussian",1,4,0,13.4217473287241,100,-8.12717368531321,4
"14914",8694,168,2020,"r","HindLeg","gaussian",1,6,0,13.4217473287241,100,-8.12717368531321,4
"14915",9636,169,2020,"r","HindLeg","gaussian",1,1,0,13.4217473287241,100,-8.12717368531321,4
"14919",9335,166,2020,"r","HindLeg","gaussian",1,2,0,13.4217473287241,100,-8.12717368531321,4
"14920",2708,176,2020,"r","HindLeg","gaussian",1,2,0,13.4217473287241,100,-8.12717368531321,4
"14924",8624,177,2020,"r","HindLeg","gaussian",2,1,0,-6.57825267127592,100,-8.12717368531321,4
"14925",2709,176,2020,"r","HindLeg","gaussian",1,1,0,-6.57825267127592,100,-8.12717368531321,4
"14930",4260,180,2020,"r","HindLeg","gaussian",1,1,0,0.421747328724081,100,-8.12717368531321,4
"14931",9671,172,2020,"r","HindLeg","gaussian",1,1,0,0.421747328724081,100,-8.12717368531321,4
"14934",3088,183,2020,"r","HindLeg","gaussian",2,4,0,0.421747328724081,100,-8.12717368531321,4
"14935",10549,177,2020,"r","HindLeg","gaussian",1,7,0,0.421747328724081,100,-8.12717368531321,4
"14942",1395,191,2020,"r","HindLeg","gaussian",2,5,0,17.4217473287241,100,-8.12717368531321,4
"14963",3375,179,2020,"r","HindLeg","gaussian",1,5,0,2.42174732872408,100,-8.12717368531321,4
"18606",5764,179,2021,"r","HindLeg","gaussian",1,11,0,0.421747328724081,100,46.8728263146868,4
"18607",5572,175,2021,"r","HindLeg","gaussian",1,11,0,0.421747328724081,100,46.8728263146868,4
"18608",4276,184,2021,"r","HindLeg","gaussian",1,4,0,0.421747328724081,100,46.8728263146868,4
"18609",13441,181,2021,"r","HindLeg","gaussian",1,5,0,0.421747328724081,100,46.8728263146868,4
"18610",12680,179,2021,"r","HindLeg","gaussian",1,5,0,0.421747328724081,100,46.8728263146868,4
"18611",4738,183,2021,"r","HindLeg","gaussian",2,5,1,0.421747328724081,100,46.8728263146868,4
"18612",10334,176,2021,"r","HindLeg","gaussian",1,5,1,0.421747328724081,100,46.8728263146868,4
"18613",10930,173,2021,"r","HindLeg","gaussian",1,8,0,0.421747328724081,100,46.8728263146868,4
"18614",4224,177,2021,"r","HindLeg","gaussian",1,7,0,0.421747328724081,100,46.8728263146868,4
"18615",10212,174,2021,"r","HindLeg","gaussian",1,7,0,0.421747328724081,100,46.8728263146868,4
"18616",2475,175,2021,"r","HindLeg","gaussian",1,7,1,0.421747328724081,100,46.8728263146868,4
"18617",7066,181,2021,"r","HindLeg","gaussian",1,6,0,0.421747328724081,100,46.8728263146868,4
"18618",1158,173,2021,"r","HindLeg","gaussian",1,6,0,0.421747328724081,100,46.8728263146868,4
"18619",3672,178,2021,"r","HindLeg","gaussian",1,6,0,0.421747328724081,100,46.8728263146868,4
"18620",2553,178,2021,"r","HindLeg","gaussian",1,6,0,0.421747328724081,100,46.8728263146868,4
