"","id","y","time","trait","measure","family","CapAgeYears","Twin","jdateMC","birthjdateMC","PopDensMC","MumAge"
"131071",768,235,2016,"r","HornLen","gaussian",1,0,0.302579365079367,100,-78.3640873015873,4
"13111",11140,235,2016,"r","HornLen","gaussian",2,0,0.302579365079367,100,-78.3640873015873,4
"13112",9187,277,2016,"r","HornLen","gaussian",2,0,0.302579365079367,100,-78.3640873015873,4
"13115",12861,288,2016,"r","HornLen","gaussian",2,0,0.302579365079367,100,-78.3640873015873,4
"13119",520,304,2016,"r","HornLen","gaussian",2,0,0.302579365079367,100,-78.3640873015873,4
"13120",2722,360,2016,"r","HornLen","gaussian",2,0,0.302579365079367,100,-78.3640873015873,4
"13121",2364,444,2016,"r","HornLen","gaussian",3,0,0.302579365079367,100,-78.3640873015873,4
"13124",2944,450,2016,"r","HornLen","gaussian",3,0,0.302579365079367,100,-78.3640873015873,4
"13125",6287,401,2016,"r","HornLen","gaussian",3,0,0.302579365079367,100,-78.3640873015873,4
"13126",2629,436,2016,"r","HornLen","gaussian",3,0,0.302579365079367,100,-78.3640873015873,4
"13131",6654,437,2016,"r","HornLen","gaussian",4,0,0.302579365079367,100,-78.3640873015873,4
"13135",1863,431,2016,"r","HornLen","gaussian",4,0,0.302579365079367,100,-78.3640873015873,4
"13137",8071,418,2016,"r","HornLen","gaussian",4,0,0.302579365079367,100,-78.3640873015873,4
"131381",4004,426,2016,"r","HornLen","gaussian",4,0,0.302579365079367,100,-78.3640873015873,4
"13139",9039,525,2016,"r","HornLen","gaussian",4,0,0.302579365079367,100,-78.3640873015873,4
"13141",8393,511,2016,"r","HornLen","gaussian",4,0,0.302579365079367,100,-78.3640873015873,4
"13147",6408,442,2016,"r","HornLen","gaussian",5,0,0.302579365079367,100,-78.3640873015873,4
"13148",12554,423,2016,"r","HornLen","gaussian",5,0,0.302579365079367,100,-78.3640873015873,4
"13191",6896,302,2016,"r","HornLen","gaussian",1,0,2.30257936507937,100,-78.3640873015873,4
"13194",10059,362,2016,"r","HornLen","gaussian",2,0,2.30257936507937,100,-78.3640873015873,4
"13227",10733,356,2016,"r","HornLen","gaussian",2,0,6.30257936507937,100,-78.3640873015873,4
"13231",6600,379,2016,"r","HornLen","gaussian",3,0,6.30257936507937,100,-78.3640873015873,4
"13233",11486,463,2016,"r","HornLen","gaussian",3,0,6.30257936507937,100,-78.3640873015873,4
"13236",13871,369,2016,"r","HornLen","gaussian",3,0,6.30257936507937,100,-78.3640873015873,4
"13238",8969,389,2016,"r","HornLen","gaussian",3,0,6.30257936507937,100,-78.3640873015873,4
"13239",7039,384,2016,"r","HornLen","gaussian",3,0,6.30257936507937,100,-78.3640873015873,4
"13277",6618,499,2016,"r","HornLen","gaussian",4,1,8.30257936507937,100,-78.3640873015873,4
"13535",9610,282,2017,"r","HornLen","gaussian",1,0,-2.69742063492063,100,5.63591269841265,4
"13537",13840,384,2017,"r","HornLen","gaussian",2,0,-2.69742063492063,100,5.63591269841265,4
"13538",1395,366,2017,"r","HornLen","gaussian",2,0,-2.69742063492063,100,5.63591269841265,4
"135401",8872,325,2017,"r","HornLen","gaussian",3,0,-2.69742063492063,100,5.63591269841265,4
"13577",10463,244,2017,"r","HornLen","gaussian",1,0,2.30257936507937,100,5.63591269841265,4
"135991",1863,449,2017,"r","HornLen","gaussian",5,0,-2.69742063492063,100,5.63591269841265,4
"13601",9039,545,2017,"r","HornLen","gaussian",5,0,-2.69742063492063,100,5.63591269841265,4
"13660",7061,256,2017,"r","HornLen","gaussian",1,0,0.302579365079367,100,5.63591269841265,4
"13663",4964,208,2017,"r","HornLen","gaussian",1,1,0.302579365079367,100,5.63591269841265,4
"13669",232,430,2017,"r","HornLen","gaussian",4,0,0.302579365079367,100,5.63591269841265,4
"13670",7211,406,2017,"r","HornLen","gaussian",4,0,0.302579365079367,100,5.63591269841265,4
"13671",793,380,2017,"r","HornLen","gaussian",4,0,0.302579365079367,100,5.63591269841265,4
"13681",12423,215,2017,"r","HornLen","gaussian",1,0,0.302579365079367,100,5.63591269841265,4
"13682",11461,117,2017,"r","HornLen","gaussian",1,0,0.302579365079367,100,5.63591269841265,4
"13683",10769,299,2017,"r","HornLen","gaussian",1,0,0.302579365079367,100,5.63591269841265,4
"13684",6343,243,2017,"r","HornLen","gaussian",1,0,0.302579365079367,100,5.63591269841265,4
"13685",11140,283,2017,"r","HornLen","gaussian",3,0,0.302579365079367,100,5.63591269841265,4
"13686",12861,341,2017,"r","HornLen","gaussian",3,0,0.302579365079367,100,5.63591269841265,4
"13690",6896,376,2017,"r","HornLen","gaussian",2,0,0.302579365079367,100,5.63591269841265,4
"13691",10059,437,2017,"r","HornLen","gaussian",3,0,0.302579365079367,100,5.63591269841265,4
"13727",12411,326,2017,"r","HornLen","gaussian",2,0,5.30257936507937,100,5.63591269841265,4
"13748",5330,263,2017,"r","HornLen","gaussian",1,0,5.30257936507937,100,5.63591269841265,4
"13769",4284,107,2017,"r","HornLen","gaussian",1,0,7.30257936507937,100,5.63591269841265,4
"13789",774,134,2017,"r","HornLen","gaussian",1,0,7.30257936507937,100,5.63591269841265,4
"14094",6343,318,2018,"r","HornLen","gaussian",2,0,-2.69742063492063,100,-144.364087301587,4
"14175",2092,320,2018,"r","HornLen","gaussian",2,0,-2.69742063492063,100,-144.364087301587,4
"14177",8253,348,2018,"r","HornLen","gaussian",2,0,-2.69742063492063,100,-144.364087301587,4
"14206",6896,440,2018,"r","HornLen","gaussian",3,0,-0.697420634920633,100,-144.364087301587,4
"14208",10059,479,2018,"r","HornLen","gaussian",4,0,-0.697420634920633,100,-144.364087301587,4
"14407",12342,200,2019,"r","HornLen","gaussian",1,0,-2.69742063492063,100,-14.3640873015873,4
"14412",2957,219,2019,"r","HornLen","gaussian",1,0,-2.69742063492063,100,-14.3640873015873,4
"14413",10750,272,2019,"r","HornLen","gaussian",1,0,-2.69742063492063,100,-14.3640873015873,4
"14460",2423,281,2019,"r","HornLen","gaussian",1,1,-2.69742063492063,100,-14.3640873015873,4
"14461",9253,249,2019,"r","HornLen","gaussian",1,0,-2.69742063492063,100,-14.3640873015873,4
"14463",5635,231,2019,"r","HornLen","gaussian",1,0,-2.69742063492063,100,-14.3640873015873,4
"14466",7968,299,2019,"r","HornLen","gaussian",1,0,-2.69742063492063,100,-14.3640873015873,4
"144681",4836,320,2019,"r","HornLen","gaussian",1,0,-2.69742063492063,100,-14.3640873015873,4
"14471",12339,252,2019,"r","HornLen","gaussian",1,0,-2.69742063492063,100,-14.3640873015873,4
"14501",1142,249,2019,"r","HornLen","gaussian",1,0,-2.69742063492063,100,-14.3640873015873,4
"14502",13254,334,2019,"r","HornLen","gaussian",1,0,-2.69742063492063,100,-14.3640873015873,4
"14503",7219,224,2019,"r","HornLen","gaussian",1,0,-2.69742063492063,100,-14.3640873015873,4
"14506",6343,386,2019,"r","HornLen","gaussian",3,0,-2.69742063492063,100,-14.3640873015873,4
"14520",1277,225,2019,"r","HornLen","gaussian",1,0,0.302579365079367,100,-14.3640873015873,4
"14525",4790,302,2019,"r","HornLen","gaussian",1,0,0.302579365079367,100,-14.3640873015873,4
"14526",9479,277,2019,"r","HornLen","gaussian",1,0,0.302579365079367,100,-14.3640873015873,4
"14528",2092,427,2019,"r","HornLen","gaussian",3,0,0.302579365079367,100,-14.3640873015873,4
"14529",8253,443,2019,"r","HornLen","gaussian",3,0,0.302579365079367,100,-14.3640873015873,4
"14532",13840,512,2019,"r","HornLen","gaussian",4,0,0.302579365079367,100,-14.3640873015873,4
"14533",1395,489,2019,"r","HornLen","gaussian",4,0,0.302579365079367,100,-14.3640873015873,4
"14534",6896,474,2019,"r","HornLen","gaussian",4,0,0.302579365079367,100,-14.3640873015873,4
"14535",10059,516,2019,"r","HornLen","gaussian",5,0,0.302579365079367,100,-14.3640873015873,4
"14538",2944,570,2019,"r","HornLen","gaussian",6,0,0.302579365079367,100,-14.3640873015873,4
"14539",2364,571,2019,"r","HornLen","gaussian",6,0,0.302579365079367,100,-14.3640873015873,4
"14541",8071,454,2019,"r","HornLen","gaussian",7,0,0.302579365079367,100,-14.3640873015873,4
"14542",12554,433,2019,"r","HornLen","gaussian",8,0,0.302579365079367,100,-14.3640873015873,4
"14552",5322,237,2019,"r","HornLen","gaussian",1,0,0.302579365079367,100,-14.3640873015873,4
"14565",7475,212,2019,"r","HornLen","gaussian",1,0,0.302579365079367,100,-14.3640873015873,4
"14567",8172,267,2019,"r","HornLen","gaussian",1,0,0.302579365079367,100,-14.3640873015873,4
"14569",3035,244,2019,"r","HornLen","gaussian",1,0,0.302579365079367,100,-14.3640873015873,4
"14572",793,462,2019,"r","HornLen","gaussian",6,0,0.302579365079367,100,-14.3640873015873,4
"14573",7211,453,2019,"r","HornLen","gaussian",6,0,0.302579365079367,100,-14.3640873015873,4
"14574",232,474,2019,"r","HornLen","gaussian",6,0,0.302579365079367,100,-14.3640873015873,4
"14581",774,227,2019,"r","HornLen","gaussian",3,0,3.30257936507937,100,-14.3640873015873,4
"14582",10733,473,2019,"r","HornLen","gaussian",5,0,3.30257936507937,100,-14.3640873015873,4
"14584",11486,541,2019,"r","HornLen","gaussian",6,0,3.30257936507937,100,-14.3640873015873,4
"14585",13871,450,2019,"r","HornLen","gaussian",6,0,3.30257936507937,100,-14.3640873015873,4
"14586",6600,468,2019,"r","HornLen","gaussian",6,0,3.30257936507937,100,-14.3640873015873,4
"14587",8969,489,2019,"r","HornLen","gaussian",6,0,3.30257936507937,100,-14.3640873015873,4
"14588",7039,482,2019,"r","HornLen","gaussian",6,0,3.30257936507937,100,-14.3640873015873,4
"14602",11931,205,2019,"r","HornLen","gaussian",1,0,3.30257936507937,100,-14.3640873015873,4
"14603",7819,294,2019,"r","HornLen","gaussian",1,0,3.30257936507937,100,-14.3640873015873,4
"14604",10616,216,2019,"r","HornLen","gaussian",1,0,3.30257936507937,100,-14.3640873015873,4
"14605",14199,231,2019,"r","HornLen","gaussian",1,0,3.30257936507937,100,-14.3640873015873,4
"14626",6387,365,2019,"r","HornLen","gaussian",3,0,4.30257936507937,100,-14.3640873015873,4
"14845",9233,172,2020,"r","HornLen","gaussian",1,0,8.30257936507937,100,-20.3640873015873,4
"14852",4790,375,2020,"r","HornLen","gaussian",2,0,8.30257936507937,100,-20.3640873015873,4
"14887",3035,337,2020,"r","HornLen","gaussian",2,0,11.3025793650794,100,-20.3640873015873,4
"14910",4836,450,2020,"r","HornLen","gaussian",2,0,12.3025793650794,100,-20.3640873015873,4
"14924",8624,234,2020,"r","HornLen","gaussian",1,0,-6.69742063492063,100,-20.3640873015873,4
"14942",1395,513,2020,"r","HornLen","gaussian",5,0,17.3025793650794,100,-20.3640873015873,4
"14956",11622,148,2020,"r","HornLen","gaussian",1,0,1.30257936507937,100,-20.3640873015873,4
"14959",8271,214,2020,"r","HornLen","gaussian",1,0,1.30257936507937,100,-20.3640873015873,4
"14960",1923,179,2020,"r","HornLen","gaussian",1,0,1.30257936507937,100,-20.3640873015873,4
"14962",7700,183,2020,"r","HornLen","gaussian",1,0,1.30257936507937,100,-20.3640873015873,4
"18629",14002,297,2021,"r","HornLen","gaussian",2,0,0.302579365079367,100,34.6359126984127,4
"18631",14008,200,2021,"r","HornLen","gaussian",2,0,0.302579365079367,100,34.6359126984127,4
"18638",797,220,2021,"r","HornLen","gaussian",1,0,0.302579365079367,100,34.6359126984127,4
"18644",12739,223,2021,"r","HornLen","gaussian",1,1,0.302579365079367,100,34.6359126984127,4
"18645",13616,218,2021,"r","HornLen","gaussian",1,1,0.302579365079367,100,34.6359126984127,4
