"","ID","LambAugWeight","LambHindLeg","LambHornLen","LambBolCirc","Sex","PopDensBirth","MumAge","Twin","CapJDate"
"4260",11348,11.2,155,NA,NA,2,211,6,1,226
"4787",8878,12.4,166,NA,NA,2,321,8,1,225
"4427",13524,14.9,160,191,NA,2,290,6,1,228
"4479",5910,13.8,165,165,NA,2,290,6,1,228
"4412",6177,14.5,163,NA,NA,2,290,6,1,226
"4741",9967,12.3,152,131,NA,2,321,8,1,224
"3941",9861,18,NA,NA,230,2,331,3,1,231
"4396",13995,15.9,172,142,NA,2,290,4,1,226
"5362",6052,8.4,144,69,110,2,357,9,1,229
"5677",3863,12,154,119,160,2,575,9,1,227
"4633",1546,15.2,166,156,NA,2,414,4,1,230
"4418",8341,14.1,160,135,NA,2,290,3,1,226
"4814",13653,9.8,150,NA,NA,2,321,5,1,227
"4801",9760,14,163,161,NA,2,321,4,1,225
"4576",13537,12.7,150,140,NA,2,414,2,1,228
"4962",7646,13,162,162,NA,2,443,3,1,224
"5183",14319,16.8,172,160,NA,2,435,4,1,232
"5623",1120,12.6,161,140,170,2,575,4,1,228
"5415",954,9.2,150,56,113,2,357,3,1,227
"7226",1187,14.099999,166,NA,170,2,335,9,1,224
"6313",1260,10.1,151,113,191,2,325,6,1,221
"6314",5865,12.1,155,136,191,2,325,6,1,221
"7555",12687,11.4,147,97,165,2,494,9,1,227
"7511",13979,9.5,151,126,120,2,494,8,1,224
"7494",6614,20.65,172,159,245,2,494,8,1,230
"7564",1538,13.85,171,101,155,2,494,8,1,224
"7565",3409,15.1,170,NA,190,2,494,8,1,224
"6553",14275,13.6,162,139,180,2,461,5,1,220
"6554",12363,14.8,168,119,200,2,461,5,1,220
"7180",1733,13.4,160,116,170,2,335,7,1,229
"6573",8765,13.7,163,104,210,2,461,5,1,220
"7185",5949,13.099999,159,51,195,2,335,7,1,229
"6276",11193,14.9,166,125,221,2,325,4,1,224
"6525",8593,14.2,163,144,200,2,461,4,1,220
"7506",2421,11.9,160,113,190,2,494,4,1,227
"7687",5983,12.25,156,63,200,2,494,4,1,227
"8696",10426,13.9,162,119,208,2,447,5,1,225
"8743",1740,14.7,166,NA,209,2,447,5,1,221
"8974",4787,15.3,162,NA,229,2,567,5,1,218
"8958",9526,10,141,74,164,2,567,5,1,218
"8715",145,10.2,147,94,203,2,447,4,1,221
"8922",11308,12.7,157,105,157,2,567,5,1,219
"8915",7305,12.7,155,85,195,2,567,3,1,225
"8953",9684,10.2,148,NA,173,2,567,3,1,219
"11233",5795,17.9,178,90,235,2,545,5,1,233
"11837",12042,9.4,149,54,125,2,482,4,1,220
"13058",2423,11.9,155,143,185,2,378,9,1,223
"4233",12175,15.1,156,120,NA,2,211,9,0,222
"4433",7159,17.4,171,190,NA,2,290,9,0,226
"4388",8359,19.1,174,180,NA,2,290,8,0,226
"4611",12400,17.8,177,146,NA,2,414,8,0,228
"4762",13178,15.8,172,NA,NA,2,321,9,0,225
"3920",2955,17.8,NA,138,205,2,331,4,0,231
"4387",14248,19.1,181,159,NA,2,290,7,0,228
"4517",11579,16.7,171,194,NA,2,414,8,0,227
"4568",3910,17,175,160,NA,2,414,8,0,228
"3784",9302,16.1,NA,NA,NA,2,211,3,0,235
"4020",12562,18.3,NA,140,205,2,331,4,0,232
"4436",2725,21,175,185,NA,2,290,6,0,226
"4964",13789,17.8,178,164,NA,2,443,9,0,224
"4438",13337,20.6,173,214,NA,2,290,6,0,226
"4778",12607,15.8,170,145,NA,2,321,8,0,224
"4019",955,18.5,NA,200,220,2,331,3,0,231
"4023",12209,18.8,NA,NA,195,2,331,3,0,232
"3884",6999,17.5,NA,NA,190,2,331,2,0,231
"4306",10095,18,172,200,NA,2,211,4,0,232
"4644",4341,18.5,176,175,NA,2,414,5,0,228
"4583",14124,18.2,179,NA,NA,2,414,4,0,228
"4731",12740,16.9,173,111,NA,2,321,5,0,224
"5339",5770,18.2,170,119,209,2,357,8,0,232
"4735",6319,17.7,174,NA,NA,2,321,5,0,224
"4471",8067,18.2,183,NA,NA,2,290,3,0,228
"5047",10146,18.6,166,182,NA,2,443,6,0,229
"4407",9546,16.8,173,NA,NA,2,290,3,0,228
"4652",1651,16.2,177,103,NA,2,414,4,0,228
"4733",12574,15.7,168,169,NA,2,321,5,0,224
"4663",6108,19.5,178,178,NA,2,414,4,0,227
"4779",10766,17.1,169,198,NA,2,321,5,0,228
"4797",9421,10.9,154,129,NA,2,321,4,0,224
"4415",11436,12.6,159,141,NA,2,290,2,0,238
"5405",10112,16.4,167,NA,210,2,357,7,0,230
"4556",13084,16,170,211,NA,2,414,3,0,228
"5059",11682,18.9,174,177,NA,2,443,5,0,227
"4612",9509,15.1,168,82,NA,2,414,2,0,228
"4713",27,12.9,163,NA,NA,2,321,3,0,228
"4434",5344,14.8,163,113,NA,2,290,1,0,226
"4420",8195,14.5,159,153,NA,2,290,1,0,226
"4786",1152,10.2,158,NA,NA,2,321,3,0,224
"4475",7839,16.4,175,NA,NA,2,290,1,0,226
"4723",2712,12.6,166,NA,NA,2,321,3,0,225
"4915",8334,17.8,176,165,NA,2,443,3,0,227
"5137",1202,17.4,174,162,NA,2,435,4,0,228
"5347",7515,15.5,167,143,227,2,357,5,0,231
"4978",4281,16.6,171,NA,NA,2,443,3,0,228
"4798",2173,7.7,149,68,NA,2,321,2,0,224
"5401",12841,13.5,154,139,165,2,357,5,0,232
"4909",3747,17.7,175,117,NA,2,443,3,0,229
"5618",6342,17.6,184,149,220,2,575,6,0,228
"4931",630,15.9,173,131,NA,2,443,2,0,224
"5349",640,14.4,163,NA,195,2,357,4,0,227
"6342",1085,10.7,150,127,134,2,325,8,0,229
"5419",13521,17.6,169,100,240,2,357,4,0,228
"4926",11215,16.9,169,159,NA,2,443,2,0,227
"5584",6854,17.8,181,179,230,2,575,5,0,227
"6490",9467,15.2,169,117,220,2,461,9,0,222
"5429",3644,16,168,160,206,2,357,4,0,234
"5808",4469,15.8,167,179,NA,2,542,6,0,223
"5654",665,15.4,175,170,190,2,575,4,0,227
"5376",10052,12,151,109,174,2,357,3,0,227
"5660",6437,15.9,171,120,230,2,575,4,0,226
"5392",9195,14.7,160,138,197,2,357,3,0,230
"4966",2841,10.2,148,111,NA,2,443,1,0,224
"5395",97,17.4,176,175,216,2,357,3,0,227
"6343",3019,13.3,162,137,206,2,325,7,0,229
"5427",6518,13.8,167,103,176,2,357,3,0,232
"5426",1245,16.9,173,141,198,2,357,3,0,231
"6337",2027,18.7,175,191,244,2,325,7,0,229
"5360",9608,9.9,146,137,140,2,357,3,0,227
"7175",9229,14.4,164,82,190,2,335,10,0,224
"5387",11220,10.9,153,91,125,2,357,3,0,227
"6362",2911,14.6,166,125,198,2,325,6,0,224
"6293",2508,17.3,168,171,205,2,325,6,0,229
"5658",5271,16.7,172,140,220,2,575,3,0,226
"5421",4639,13.4,157,117,187,2,357,2,0,231
"6267",4597,15.7,165,175,249,2,325,6,0,221
"5422",7140,11.4,154,111,169,2,357,2,0,231
"5420",1416,14.3,159,144,185,2,357,2,0,228
"6299",7777,16.3,164,137,228,2,325,5,0,229
"6296",12100,15.4,167,106,223,2,325,5,0,221
"6359",6381,13.1,163,167,212,2,325,4,0,221
"6280",355,11.4,155,146,194,2,325,4,0,221
"7144",8818,14.599999,157,185,215,2,335,7,0,229
"6272",2089,17.9,169,135,243,2,325,4,0,229
"7551",8460,19.95,173,172,240,2,494,8,0,230
"6444",5848,15.8,170,192,210,2,461,5,0,222
"6769",8494,16.4,168,154,220,2,651,6,0,225
"7184",9107,16.2,167,98,175,2,335,7,0,229
"7174",9620,18,177,147,195,2,335,7,0,224
"6318",6898,15.7,172,120,222,2,325,4,0,221
"6281",1788,17.5,172,144,240,2,325,4,0,229
"7726",6592,16.5,174,56,219,2,494,8,0,230
"7571",12970,15.5,173,102,190,2,494,8,0,224
"5819",10457,13.2,157,73,218,2,542,2,0,229
"6302",3192,16.7,168,158,238,2,325,4,0,223
"7220",5426,14,165,133,195,2,335,7,0,224
"7165",11837,14.9,164,148,195,2,335,7,0,224
"7246",9598,18.2,176,114,210,2,335,7,0,224
"7574",1880,15.75,179,NA,195,2,494,8,0,224
"6297",2685,13.8,159,170,206,2,325,3,0,229
"7159",7763,16.6,171,108,215,2,335,6,0,229
"7193",9757,12,155,78,80,2,335,6,0,224
"6287",1858,12.9,160,139,184,2,325,3,0,221
"6425",2825,11.1,157,71,185,2,325,3,0,225
"6370",8882,14.5,164,88,213,2,325,3,0,221
"6569",11890,18.6,176,121,220,2,461,4,0,220
"7155",10827,16.800001,165,107,185,2,335,6,0,229
"6338",2265,15.5,166,78,223,2,325,3,0,229
"7692",8000,19.8,180,101,235,2,494,7,0,227
"6317",5893,13.1,164,146,226,2,325,3,0,221
"7197",8210,15.099999,166,150,220,2,335,6,0,224
"7941",10110,13.85,170,157,205,2,671,8,0,227
"8215",1299,13.9,166,55,217,2,405,9,0,223
"8740",686,11.7,159,75,209,2,447,11,0,221
"6557",4611,14.8,167,136,215,2,461,4,0,225
"7233",12177,14.5,164,145,195,2,335,6,0,229
"8152",10488,13.85,165,120,221,2,405,9,0,225
"6460",9825,15.8,166,98,210,2,461,3,0,222
"7201",12138,13,168,173,190,2,335,5,0,224
"7622",1699,15.9,176,87,220,2,494,6,0,224
"7235",116,14.9,166,148,180,2,335,5,0,232
"7543",2390,17.1,172,90,215,2,494,6,0,224
"6532",1943,17.4,174,111,230,2,461,3,0,222
"7508",14133,18.35,177,119,210,2,494,4,0,227
"7194",11005,12.3,153,50,165,2,335,3,0,224
"8201",576,15,162,114,222,2,405,6,0,223
"7216",10576,11.7,153,72,160,2,335,3,0,229
"7331",4771,10.599999,160,81,115,2,335,3,0,229
"6612",11832,7.4,143,42,100,2,461,1,0,220
"8657",11483,13.6,158,153,180,2,447,8,0,225
"7217",13253,9.2,154,132,145,2,335,3,0,229
"7539",2605,15.4,169,139,240,2,494,4,0,230
"7316",14243,16.2,167,90,215,2,335,3,0,224
"7533",1326,17.8,174,73,225,2,494,4,0,227
"8233",8453,15.15,164,131,215,2,405,5,0,225
"7570",13741,17.35,172,162,235,2,494,3,0,224
"7529",14007,14.5,167,113,225,2,494,3,0,227
"7245",11300,7.8,135,56,120,2,335,2,0,224
"7332",2180,12.9,157,133,140,2,335,2,0,229
"8584",7498,16.9,172,139,221,2,447,7,0,225
"7513",10880,17.3,175,198,230,2,494,3,0,224
"7813",4405,17.25,174,120,243,2,671,4,0,224
"8147",13519,16.75,170,175,254,2,405,5,0,223
"8620",4358,15.6,165,184,256,2,447,7,0,221
"8133",14017,14.65,171,120,250,2,405,5,0,231
"7705",3959,9.35,155,69,115,2,494,3,0,224
"7333",6575,10,153,112,140,2,335,2,0,229
"11128",4148,16,168,106,201,2,545,13,0,226
"7536",12244,15.4,166,160,210,2,494,3,0,224
"8671",12910,13.6,164,73,220,2,447,7,0,221
"8688",4797,15,175,139,230,2,447,7,0,225
"8843",6191,14.1,165,76,219,2,567,6,0,218
"8506",3643,16.05,174,177,229,2,467,4,0,220
"8742",5691,16.5,175,133,224,2,447,5,0,221
"8145",9062,14.6,166,160,212,2,405,3,0,223
"9119",4018,15.9,168,131,252,2,617,7,0,230
"8637",8053,15.7,175,NA,245,2,447,5,0,221
"9146",582,16.6,176,171,225,2,617,7,0,223
"9151",6709,13.9,163,NA,180,2,617,7,0,223
"8502",13778,14.35,159,167,216,2,467,4,0,228
"8633",11029,13.9,166,96,232,2,447,5,0,221
"7573",9283,14.45,164,160,195,2,494,1,0,224
"8430",6378,12.55,166,102,224,2,467,4,0,220
"8793",1936,12.7,162,142,232,2,447,5,0,221
"8886",13251,14.4,158,156,219,2,567,6,0,219
"7523",6757,17.1,160,179,205,2,494,3,0,230
"8598",11340,17.8,166,92,237,2,447,4,0,221
"8748",10289,17.2,176,121,194,2,447,4,0,225
"9170",13200,16.4,175,93,225,2,617,6,0,223
"9185",10097,14.1,172,118,205,2,617,6,0,223
"8545",4170,12.4,163,93,173,2,467,3,0,220
"11121",12516,16.1,176,107,215,2,545,10,0,223
"8513",9795,17.25,175,90,235,2,467,3,0,220
"8586",1414,15.5,166,139,210,2,447,4,0,221
"8119",4003,10.85,145,128,212,2,405,2,0,231
"8717",6265,13.9,166,135,245,2,447,4,0,221
"8692",8819,16.6,166,112,243,2,447,4,0,221
"9351",6162,18.9,177,133,248,2,617,6,0,229
"8724",2914,16.4,167,128,239,2,447,3,0,221
"9066",13557,15.1,164,87,200,2,567,4,0,219
"9556",12575,18.4,174,177,225,2,672,5,0,228
"8612",1012,12.7,155,148,185,2,447,2,0,225
"9502",11810,13.1,171,99,215,2,672,5,0,221
"8901",7421,14.9,170,132,198,2,567,3,0,222
"8666",12684,12.7,162,143,209,2,447,2,0,221
"10768",11003,16.6,177,61,230,2,362,7,0,226
"9186",11174,14.9,165,77,210,2,617,4,0,223
"9492",5425,16.7,174,59,230,2,672,5,0,221
"10798",10494,11.9,151,151,180,2,362,7,0,226
"8885",3759,13,164,79,180,2,567,3,0,218
"9596",6976,16.5,168,133,220,2,672,5,0,228
"8654",10660,12.5,157,150,222,2,447,2,0,221
"8966",751,10.3,155,53,157,2,567,2,0,222
"9250",3802,16.1,164,NA,250,2,617,3,0,223
"9061",11892,15.5,162,129,232,2,567,2,0,218
"10313",6408,14.3,165,138,225,2,649,5,0,222
"10732",1863,15.7,164,148,230,2,362,6,0,228
"11235",2629,18.3,174,182,240,2,545,7,0,233
"9268",6952,15.8,174,123,218,2,617,3,0,229
"10723",9704,15.1,162,166,195,2,362,5,0,228
"9228",3278,15.7,164,115,203,2,617,2,0,229
"11892",6492,15.85,166,132,195,2,482,7,0,226
"10809",9192,13.9,166,109,165,2,362,5,0,226
"10709",6654,14.3,162,157,230,2,362,5,0,228
"11740",8872,12.55,163,110,180,2,482,7,0,226
"11007",2364,15.5,168,185,190,2,545,6,0,226
"10966",1528,14.6,168,165,175,2,362,5,0,228
"11822",520,16.55,167,130,230,2,482,6,0,230
"10969",7162,16.8,165,152,230,2,362,4,0,234
"11017",232,19.2,174,145,225,2,545,5,0,233
"10753",6741,12.9,163,128,190,2,362,4,0,226
"12233",1395,13.7,166,136,210,2,513,7,0,218
"11035",1199,13.9,167,NA,215,2,545,5,0,223
"12253",768,13.8,164,149,160,2,513,7,0,218
"12054",9689,14.35,161,124,190,2,482,6,0,223
"11880",10059,16.65,170,162,220,2,482,6,0,230
"10781",8393,16.9,173,149,225,2,362,4,0,226
"12569",10769,14.55,161,176,180,2,444,8,0,226
"10726",11322,16.3,168,151,240,2,362,4,0,228
"10769",10802,11.4,158,164,185,2,362,4,0,226
"11827",12305,16.25,161,164,230,2,482,6,0,226
"11096",1745,16.75,178,NA,235,2,545,4,0,231
"11758",11140,18.65,172,80,230,2,482,5,0,230
"10745",60,18.1,166,158,240,2,362,3,0,234
"12559",1058,14.8,159,195,190,2,444,7,0,234
"11783",12861,13.45,157,106,220,2,482,5,0,230
"11823",2722,17.8,156,172,225,2,482,5,0,220
"12277",6896,16.2,168,175,205,2,513,6,0,218
"10780",862,15.2,162,171,190,2,362,3,0,226
"12177",13840,15.75,168,162,210,2,513,6,0,218
"10756",1637,13.4,149,122,195,2,362,3,0,228
"10746",2082,10.8,151,NA,170,2,362,3,0,226
"12631",3088,13.05,165,NA,180,2,444,7,0,226
"10771",976,16.2,174,138,225,2,362,3,0,226
"11058",2944,16.35,168,169,220,2,545,4,0,226
"12057",14177,12.1,160,96,140,2,482,5,0,220
"11792",7246,15.5,164,NA,230,2,482,4,0,230
"12210",336,14.95,172,105,220,2,513,5,0,218
"12597",5330,16.75,165,173,215,2,444,6,0,226
"11895",4670,14.8,167,137,180,2,482,4,0,220
"12169",3938,13.95,157,125,195,2,513,5,0,221
"11063",4963,17.3,170,117,240,2,545,3,0,231
"13113",7968,15,165,196,220,2,378,7,0,225
"12558",8253,17.45,165,146,220,2,444,5,0,228
"12749",9981,17.2,166,130,235,2,528,5,0,233
"12602",6343,13.55,160,134,190,2,444,4,0,226
"12491",3294,15.25,169,NA,195,2,444,4,0,226
"11745",6229,11.1,140,145,160,2,482,2,0,226
"12581",10615,17.7,164,114,190,2,444,4,0,234
"12794",11188,14.85,169,122,195,2,528,3,0,223
"4789",5038,14,163,156,NA,2,321,7,1,228
"8651",5390,14.1,159,191,215,2,447,7,1,221
"3918",929,15.5,NA,155,210,2,331,8,1,231
"3983",10216,17.5,NA,188,180,2,331,7,1,232
"3977",2523,20,NA,115,250,2,331,7,1,231
"3730",4164,14.5,NA,NA,NA,2,211,6,1,229
"3939",4043,15,NA,119,175,2,331,6,1,232
"3940",188,15.8,NA,155,215,2,331,6,1,232
"4062",1137,13.8,156,75,180,2,457,6,1,236
"3946",10260,14,NA,141,175,2,331,4,1,231
"4153",8764,17.7,171,133,NA,2,457,5,1,235
"4154",8140,14.8,172,130,160,2,457,5,1,235
"3904",3999,17,NA,NA,NA,2,331,4,1,231
"4125",10420,15.6,163,130,180,2,457,5,1,238
"4605",13534,12.6,158,178,NA,2,414,8,1,228
"4572",5725,15,163,180,NA,2,414,8,1,228
"4620",3078,13.4,165,173,NA,2,414,8,1,228
"4621",2819,11.4,159,120,NA,2,414,8,1,228
"4574",1491,14.2,162,175,NA,2,414,7,1,227
"5008",8692,12.5,156,133,NA,2,443,9,1,224
"4922",7933,13.2,161,47,NA,2,443,9,1,224
"4548",3105,12.6,170,166,NA,2,414,7,1,227
"5027",11720,12.6,162,77,NA,2,443,9,1,224
"4670",10858,12.4,158,NA,NA,1,414,6,1,228
"4671",7402,14,165,146,NA,2,414,6,1,228
"5031",7592,11,158,96,NA,2,443,8,1,224
"5196",12104,8.5,155,NA,NA,2,435,8,1,228
"5002",9061,14.9,181,128,NA,2,443,7,1,235
"4593",5074,14.4,161,138,NA,2,414,5,1,228
"4592",2056,15.2,164,170,NA,2,414,5,1,228
"5527",13427,10,150,130,150,2,575,10,1,228
"5774",8886,6.1,133,53,NA,2,542,10,1,223
"5154",8748,11.8,151,NA,NA,2,435,7,1,232
"5668",12700,10.6,145,NA,NA,1,575,9,1,227
"4795",2473,11.9,162,106,NA,2,321,5,1,227
"5034",10773,14.2,162,159,NA,2,443,6,1,228
"5203",12168,14.4,166,155,NA,2,435,7,1,228
"5215",13559,11.2,156,164,NA,2,435,7,1,232
"5216",11778,12.6,158,166,NA,2,435,7,1,230
"4596",7183,16.4,165,120,NA,2,414,4,1,228
"4564",11285,13.5,162,NA,NA,2,414,4,1,228
"4972",6912,17.6,177,114,NA,2,443,6,1,228
"4971",9678,15.3,164,85,NA,2,443,6,1,228
"4646",9794,12,156,150,NA,2,414,3,1,227
"4662",12171,14,159,169,NA,2,414,3,1,227
"5046",12780,14.8,162,167,NA,2,443,5,1,224
"5204",13182,11.3,148,160,NA,2,435,6,1,230
"5386",2114,9.2,145,78,135,2,357,7,1,227
"5608",6041,11,161,103,150,2,575,8,1,227
"5873",118,8.5,143,NA,NA,2,542,9,1,223
"6047",4433,11.9,152,130,165,2,591,10,1,223
"6048",7257,9.8,151,119,179,2,591,10,1,223
"5569",13721,10.4,154,149,180,2,575,7,1,227
"5570",14123,12.2,153,85,190,2,575,7,1,227
"4919",10031,14.2,158,110,NA,2,443,4,1,227
"4899",11388,12.5,155,NA,NA,1,443,4,1,229
"4900",11980,10.7,159,NA,NA,1,443,4,1,229
"5568",7924,13,165,118,190,2,575,7,1,227
"6368",10634,8.7,138,38,124,2,325,9,1,221
"6080",8505,11.6,147,146,187,2,591,8,1,226
"5778",3648,14.4,160,122,194,2,542,7,1,227
"5509",5133,10.2,139,147,180,2,575,6,1,227
"6025",4572,9.4,138,126,138,2,591,8,1,223
"4916",11911,11.6,160,118,NA,2,443,3,1,224
"5888",13563,10.2,146,103,134,2,542,7,1,223
"5375",9600,7,142,NA,NA,2,357,5,1,232
"5187",11800,13.6,161,145,NA,2,435,4,1,230
"5822",9117,9.3,155,146,NA,2,542,7,1,223
"4983",1875,12.1,147,135,NA,2,443,3,1,228
"5652",12785,12.6,164,139,190,2,575,6,1,227
"5653",9578,11.4,160,76,180,2,575,6,1,227
"5233",3165,13.8,162,NA,NA,2,435,4,1,232
"5794",3903,10.1,142,NA,NA,2,542,6,1,223
"5795",9971,10.5,151,NA,NA,2,542,6,1,223
"5611",1382,10.7,148,115,160,2,575,5,1,227
"5612",5789,9.2,145,88,130,2,575,5,1,227
"6003",8697,9.2,147,91,NA,2,591,7,1,223
"5361",9816,8.7,137,74,130,2,357,4,1,227
"5650",9778,12.5,165,NA,160,2,575,4,1,227
"5852",13755,10,153,84,NA,2,542,5,1,223
"5853",464,10.2,147,NA,NA,2,542,5,1,223
"6001",1304,12.2,157,94,177,2,591,6,1,223
"5519",11092,10.7,153,133,190,2,575,4,1,228
"5591",4877,9.7,158,110,170,2,575,4,1,227
"6023",4041,6.6,141,NA,NA,2,591,6,1,223
"7503",9712,13.85,144,192,205,2,494,11,1,227
"5908",6472,10.3,149,126,148,2,542,5,1,223
"5909",10995,10.7,151,106,126,2,542,5,1,223
"5226",2784,11.5,151,145,NA,2,435,2,1,230
"5602",980,12.6,152,165,190,2,575,4,1,227
"5414",4854,8.6,146,NA,NA,1,357,3,1,227
"5901",7644,12.3,157,NA,209,2,542,5,1,229
"5782",1095,12.1,145,82,159,2,542,5,1,227
"5783",10940,12.2,149,81,166,2,542,5,1,227
"6060",6154,8.3,148,NA,130,2,591,6,1,223
"6061",12866,7.6,135,NA,139,2,591,6,1,223
"7617",2250,11.2,148,136,165,2,494,10,1,227
"7828",2245,9.6,144,64,145,2,671,11,1,224
"6496",9793,12.2,157,75,200,2,461,7,1,220
"7922",3268,8.3,129,76,130,2,671,11,1,224
"6707",798,6.6,147,74,145,2,651,8,1,219
"6683",7290,12,155,146,185,2,651,8,1,225
"6765",9605,11.4,155,88,165,2,651,8,1,225
"6625",6661,9.6,143,NA,NA,1,461,7,1,225
"6626",2107,12,159,NA,175,2,461,7,1,225
"5543",8580,12.9,156,155,190,2,575,3,1,231
"6332",8828,13,160,127,180,2,325,6,1,221
"6333",10234,11.2,150,NA,175,2,325,6,1,221
"8071",10753,6.05,143,NA,110,2,671,11,1,224
"6046",2166,10.3,150,141,175,2,591,5,1,224
"6763",13185,13.9,161,125,175,2,651,7,1,225
"5603",3753,7.7,133,101,130,2,575,2,1,227
"7512",12048,9.9,155,105,125,2,494,8,1,224
"7885",10474,13.4,164,44,210,2,671,9,1,230
"7879",4409,11.75,161,78,160,2,671,9,1,224
"6676",9143,10.9,160,102,155,2,651,6,1,219
"7239",3333,11.599999,148,86,130,2,335,7,1,224
"7598",13085,12.6,164,59,150,2,494,8,1,224
"7776",6391,8.8,149,97,130,2,671,9,1,224
"7777",1496,8.95,152,60,150,2,671,9,1,224
"6722",3581,7.2,140,84,NA,2,651,6,1,221
"6726",9807,10.1,150,126,NA,2,651,6,1,221
"7967",7817,13.35,162,135,201,2,671,8,1,224
"6524",3070,11.2,158,62,190,2,461,4,1,220
"6680",9389,10,157,NA,150,2,651,5,1,219
"6681",2201,10.2,156,122,140,2,651,5,1,219
"7528",13822,20.35,170,NA,240,2,494,7,1,230
"8420",1238,8.1,138,28,142,2,467,10,1,228
"6684",568,13.4,158,128,180,2,651,5,1,219
"6693",136,13.1,165,NA,200,2,651,5,1,219
"8017",3428,8.65,143,62,155,2,671,8,1,224
"8018",832,8.1,145,80,135,2,671,8,1,224
"6691",4685,12.2,158,112,NA,2,651,5,1,214
"6779",13642,13.2,154,82,NA,2,651,4,1,232
"6746",8699,9.1,143,105,135,2,651,4,1,222
"7607",10386,13.4,161,67,195,2,494,6,1,227
"7608",2299,11.2,147,137,155,2,494,6,1,227
"7840",8069,12.7,156,109,190,2,671,6,1,224
"9248",5689,10.2,153,147,165,2,617,11,1,224
"7888",724,12.4,159,120,219,2,671,7,1,230
"8516",12981,10.6,143,46,177,2,467,7,1,220
"7864",5987,12.75,157,115,176,2,671,5,1,227
"7688",2016,12,160,NA,195,2,494,4,1,230
"7966",7869,13.85,160,145,231,2,671,5,1,224
"8634",9519,9.6,149,73,150,2,447,7,1,225
"7950",3338,11.8,154,97,180,2,671,4,1,227
"7951",9234,9.2,154,128,170,2,671,4,1,227
"8450",10155,9.85,148,81,163,2,467,6,1,220
"8451",932,8.6,148,68,167,2,467,6,1,220
"8432",11940,12.8,161,NA,212,2,467,6,1,220
"8908",6754,9.2,152,NA,151,2,567,8,1,218
"8878",10677,10.75,153,64,185,2,567,8,1,225
"8673",4414,11.9,161,54,205,2,447,7,1,227
"7587",3689,11.95,154,143,160,2,494,3,1,227
"9319",9115,9.1,146,41,154,2,617,9,1,229
"7861",7321,9.6,154,102,173,2,671,4,1,224
"8752",9094,10.8,159,107,175,2,447,6,1,221
"9530",1656,11.4,155,118,180,2,672,9,1,221
"9200",8855,11.1,154,129,200,2,617,8,1,223
"8607",12309,12.2,156,148,175,2,447,5,1,225
"8873",13024,10.8,176,61,146,2,567,6,1,218
"8732",4102,10,146,75,149,2,447,5,1,225
"9547",11918,13.2,155,65,190,2,672,8,1,228
"9548",12692,11.9,151,105,175,2,672,8,1,228
"8509",12278,13.3,155,128,202,2,467,4,1,223
"8510",11031,13.4,159,103,205,2,467,4,1,220
"8898",7232,8.4,141,52,128,2,567,5,1,218
"9165",9271,9,147,88,145,2,617,6,1,223
"9166",4862,9.7,148,123,140,2,617,6,1,223
"8616",11850,13.9,154,176,185,2,447,4,1,225
"9149",3156,14,163,128,193,2,617,6,1,229
"10287",13535,5.9,126,65,80,2,649,8,1,222
"9260",5262,10.7,151,68,160,2,617,6,1,223
"8617",10007,10.8,150,109,175,2,447,4,1,225
"8618",7078,12.3,156,75,169,2,447,4,1,225
"8842",6416,12.5,158,161,196,2,567,5,1,218
"9473",9349,9.2,141,104,125,2,672,7,1,228
"9059",11081,9.7,150,NA,NA,1,567,5,1,218
"9060",2917,10.6,156,NA,NA,1,567,5,1,218
"9190",7917,12.3,156,98,180,2,617,6,1,223
"9176",5682,13,159,121,180,2,617,6,1,223
"9177",3810,10.2,156,112,170,2,617,6,1,223
"9553",8409,9.9,149,100,145,2,672,7,1,221
"9554",9586,9.8,149,64,150,2,672,7,1,221
"8977",11953,14.5,154,161,193,2,567,5,1,218
"9349",11557,12,154,138,152,2,617,6,1,229
"10355",7844,8.4,136,81,125,2,649,8,1,226
"9058",12351,18.2,171,107,245,2,567,5,1,225
"11115",11224,8.45,145,NA,NA,1,545,8,1,231
"11116",7296,10,150,NA,NA,1,545,8,1,231
"9229",9559,11.6,148,152,90,2,617,4,1,229
"9230",7734,11.8,183,62,188,2,617,4,1,229
"9193",7567,9.6,149,NA,175,2,617,4,1,223
"11109",13244,9.5,149,NA,NA,1,545,8,1,226
"11110",3074,11.7,150,93,170,2,545,8,1,226
"10270",4504,6.3,131,67,100,2,649,5,1,222
"11142",8583,9.7,147,70,155,2,545,7,1,223
"11143",4691,9.15,140,66,170,2,545,7,1,223
"9512",8263,8.2,150,78,150,2,672,3,1,223
"10279",8821,9.9,150,135,170,2,649,4,1,222
"10280",2150,12.7,160,114,175,2,649,4,1,222
"11793",12522,8.6,140,62,130,2,482,7,1,223
"11794",5874,6.4,133,NA,NA,1,482,7,1,223
"11129",7391,11.05,151,NA,NA,1,545,6,1,223
"11130",2024,9.7,152,122,155,2,545,6,1,223
"11020",9748,11.5,152,NA,NA,1,545,6,1,226
"11021",14035,14.25,159,117,175,2,545,6,1,226
"11005",14158,11.75,159,NA,NA,1,545,6,1,226
"11006",13418,12.1,157,NA,NA,1,545,6,1,226
"12539",10334,9.05,157,NA,NA,1,444,9,1,226
"12744",9211,12.85,150,131,185,2,528,10,1,226
"9447",6484,11.5,150,145,160,2,672,3,1,228
"11045",11455,11.1,149,NA,NA,1,545,6,1,223
