"","LambAugWeight","Sur1","ID","Sex","Twin","jdateMC","PopDensMC","birthjdateMC","BirthYear"
"10712",16.8,1,1921,2,0,0.0316205533596872,-136.245059288538,-7.40776014109348,2012
"12171",13.25,0,12334,1,0,-7.96837944664031,14.7549407114624,-1.40776014109348,2015
"10238",12.3,0,250,2,0,-3.96837944664031,150.754940711462,-4.40776014109348,2011
"12185",13.75,0,11311,2,0,-7.96837944664031,14.7549407114624,0.592239858906524,2015
"9201",11.3,0,8254,2,0,-2.96837944664031,118.754940711462,-4.40776014109348,2009
"10362",11,0,12103,2,0,-3.96837944664031,150.754940711462,2.59223985890652,2011
"12314",10.9,0,7362,1,0,-4.96837944664031,14.7549407114624,9.59223985890652,2015
"12168",10.95,0,13845,1,0,0.0316205533596872,14.7549407114624,-3.40776014109348,2015
"10789",13.3,1,2448,1,0,0.0316205533596872,-136.245059288538,1.59223985890652,2012
"12199",11.55,0,12813,2,0,-7.96837944664031,14.7549407114624,1.59223985890652,2015
"9272",11.9,1,9804,2,0,-2.96837944664031,118.754940711462,0.592239858906524,2009
"9591",11.7,0,1725,2,0,-4.96837944664031,173.754940711462,2.59223985890652,2010
"10291",12.5,0,1269,2,0,-3.96837944664031,150.754940711462,0.592239858906524,2011
"11127",14.8,0,10269,2,0,0.0316205533596872,46.7549407114624,3.59223985890652,2013
"11881",14.8,0,6375,2,0,-5.96837944664031,-16.2450592885376,7.59223985890652,2014
"12275",10.45,0,5478,1,0,-7.96837944664031,14.7549407114624,7.59223985890652,2015
"12630",8.7,0,4301,1,0,0.0316205533596872,-54.2450592885376,15.5922398589065,2016
"12867",10.9,0,11704,2,0,-2.96837944664031,29.7549407114624,5.59223985890652,2017
"10799",12.5,1,9512,1,0,2.03162055335969,-136.245059288538,1.59223985890652,2012
"10996",17.9,0,9897,2,0,7.03162055335969,46.7549407114624,-13.4077601410935,2013
"10793",12.6,1,4792,1,0,0.0316205533596872,-136.245059288538,6.59223985890652,2012
"11901",11.7,0,10842,2,0,-5.96837944664031,-16.2450592885376,11.5922398589065,2014
"12329",11.55,0,12126,1,0,-7.96837944664031,14.7549407114624,12.5922398589065,2015
"10361",8.5,0,5836,2,0,-3.96837944664031,150.754940711462,2.59223985890652,2011
"12255",7.8,0,52,2,0,-4.96837944664031,14.7549407114624,5.59223985890652,2015
"11781",14.8,0,4918,2,0,4.03162055335969,-16.2450592885376,-0.407760141093476,2014
"9129",10.9,0,9449,2,0,-1.96837944664031,118.754940711462,-16.4077601410935,2009
"9454",12.1,0,7481,2,0,-4.96837944664031,173.754940711462,-12.4077601410935,2010
"11737",11.75,1,13627,1,0,4.03162055335969,-16.2450592885376,-7.40776014109348,2014
"12156",11.55,1,11507,1,0,-7.96837944664031,14.7549407114624,-10.4077601410935,2015
"12868",10.45,0,10344,1,0,0.0316205533596872,29.7549407114624,5.59223985890652,2017
"9483",15.4,0,2654,2,0,4.03162055335969,173.754940711462,-7.40776014109348,2010
"10999",15.6,1,7490,1,0,7.03162055335969,46.7549407114624,-10.4077601410935,2013
"10269",11.9,0,13126,2,0,0.0316205533596872,150.754940711462,-1.40776014109348,2011
"9251",11.3,0,8243,2,0,-2.96837944664031,118.754940711462,-5.40776014109348,2009
"9592",11.6,0,9419,2,0,-4.96837944664031,173.754940711462,1.59223985890652,2010
"9266",10.1,0,13899,2,0,-1.96837944664031,118.754940711462,-7.40776014109348,2009
"10743",8.9,1,6034,1,0,2.03162055335969,-136.245059288538,-0.407760141093476,2012
"9233",9.8,0,8729,2,0,-2.96837944664031,118.754940711462,-8.40776014109348,2009
"11853",13.3,1,11431,1,0,-5.96837944664031,-16.2450592885376,1.59223985890652,2014
"12311",17.35,0,3344,1,0,-4.96837944664031,14.7549407114624,9.59223985890652,2015
"10338",12.2,0,14054,2,0,-1.96837944664031,150.754940711462,3.59223985890652,2011
"12292",10.5,0,2735,1,0,-4.96837944664031,14.7549407114624,7.59223985890652,2015
"10514",10.7,0,2209,2,0,0.0316205533596872,150.754940711462,1.59223985890652,2011
"11204",14.7,1,7937,1,0,5.03162055335969,46.7549407114624,0.592239858906524,2013
"11012",16.5,1,5021,1,0,5.03162055335969,46.7549407114624,-4.40776014109348,2013
"12513",15.35,0,7623,2,0,0.0316205533596872,-54.2450592885376,1.59223985890652,2016
"9001",11.5,0,9561,2,0,-0.968379446640313,68.7549407114624,-4.40776014109348,2008
"10239",14.9,0,1808,2,0,-3.96837944664031,150.754940711462,-5.40776014109348,2011
"10243",12.6,0,11990,2,0,0.0316205533596872,150.754940711462,-5.40776014109348,2011
"10257",12.7,0,7439,2,0,0.0316205533596872,150.754940711462,-3.40776014109348,2011
"11206",13.3,1,10549,1,0,5.03162055335969,46.7549407114624,1.59223985890652,2013
"10234",10.9,0,5075,2,0,0.0316205533596872,150.754940711462,-7.40776014109348,2011
"11741",14.65,0,12710,2,0,4.03162055335969,-16.2450592885376,-7.40776014109348,2014
"11079",12.9,0,4336,2,0,-2.96837944664031,46.7549407114624,-2.40776014109348,2013
"11750",13.8,0,13517,2,0,4.03162055335969,-16.2450592885376,-4.40776014109348,2014
"13039",14,0,11346,2,0,-2.96837944664031,-120.245059288538,-4.40776014109348,2018
"11868",14.5,0,572,2,0,-2.96837944664031,-16.2450592885376,4.59223985890652,2014
"12264",14.15,0,12647,2,0,-4.96837944664031,14.7549407114624,6.59223985890652,2015
"12603",14.35,0,3989,2,0,6.03162055335969,-54.2450592885376,11.5922398589065,2016
"10755",14.7,1,933,1,0,8.03162055335969,-136.245059288538,0.592239858906524,2012
"11207",15.4,1,4340,1,0,5.03162055335969,46.7549407114624,1.59223985890652,2013
"9573",14.8,0,11761,2,0,4.03162055335969,173.754940711462,-3.40776014109348,2010
"12202",13.25,0,2042,2,0,2.03162055335969,14.7549407114624,2.59223985890652,2015
"12548",13.55,0,9299,1,0,6.03162055335969,-54.2450592885376,5.59223985890652,2016
"10261",14.2,0,6196,2,0,0.0316205533596872,150.754940711462,-1.40776014109348,2011
"11101",16.35,1,11510,1,0,5.03162055335969,46.7549407114624,0.592239858906524,2013
"11817",12.85,1,7216,1,0,4.03162055335969,-16.2450592885376,1.59223985890652,2014
"12554",14.6,0,2652,1,0,6.03162055335969,-54.2450592885376,5.59223985890652,2016
"11872",13.05,0,3342,2,0,-2.96837944664031,-16.2450592885376,3.59223985890652,2014
"12296",10.65,0,4943,2,0,-4.96837944664031,14.7549407114624,9.59223985890652,2015
"9590",10.6,0,5898,2,0,2.03162055335969,173.754940711462,1.59223985890652,2010
"10788",14.8,1,1224,1,0,8.03162055335969,-136.245059288538,3.59223985890652,2012
"12315",13.65,1,6544,1,0,2.03162055335969,14.7549407114624,9.59223985890652,2015
"10316",11.6,0,7522,2,0,0.0316205533596872,150.754940711462,-0.407760141093476,2011
"9532",9.9,0,14325,2,0,-4.96837944664031,173.754940711462,-4.40776014109348,2010
"10750",13.7,1,6921,1,0,0.0316205533596872,-136.245059288538,0.592239858906524,2012
"11074",16.7,0,7409,2,0,0.0316205533596872,46.7549407114624,-1.40776014109348,2013
"11804",14.8,0,11808,2,0,-5.96837944664031,-16.2450592885376,1.59223985890652,2014
"12266",11.2,0,3764,1,0,-7.96837944664031,14.7549407114624,7.59223985890652,2015
"12537",11.9,1,12055,1,0,0.0316205533596872,-54.2450592885376,5.59223985890652,2016
"12844",12.1,1,12712,1,0,-2.96837944664031,29.7549407114624,1.59223985890652,2017
"9581",9.1,0,8922,2,0,-4.96837944664031,173.754940711462,-1.40776014109348,2010
"11784",13.95,0,2592,2,0,-5.96837944664031,-16.2450592885376,-0.407760141093476,2014
"12203",10.8,0,7315,1,0,-7.96837944664031,14.7549407114624,2.59223985890652,2015
"12782",11.5,0,1127,1,0,0.0316205533596872,29.7549407114624,-0.407760141093476,2017
"9531",12,0,13112,2,0,-4.96837944664031,173.754940711462,-2.40776014109348,2010
"10763",13.7,1,6693,2,0,0.0316205533596872,-136.245059288538,1.59223985890652,2012
"11028",10,0,7123,1,0,0.0316205533596872,46.7549407114624,-3.40776014109348,2013
"11785",14.15,1,10592,1,0,-2.96837944664031,-16.2450592885376,-0.407760141093476,2014
"12612",12.6,0,11744,2,0,0.0316205533596872,-54.2450592885376,11.5922398589065,2016
"12801",12.65,0,286,2,0,0.0316205533596872,29.7549407114624,1.59223985890652,2017
"13137",11.6,1,13877,1,0,-2.96837944664031,-120.245059288538,7.59223985890652,2018
"10285",14.7,0,4961,2,0,-3.96837944664031,150.754940711462,-0.407760141093476,2011
"10752",12.3,1,10881,1,0,0.0316205533596872,-136.245059288538,1.59223985890652,2012
"11108",16.65,0,8811,2,0,0.0316205533596872,46.7549407114624,2.59223985890652,2013
"11813",12.4,0,10217,1,0,-5.96837944664031,-16.2450592885376,2.59223985890652,2014
"12594",14.85,1,8971,1,0,2.03162055335969,-54.2450592885376,9.59223985890652,2016
"13115",13.05,1,10137,1,0,-0.968379446640313,-120.245059288538,2.59223985890652,2018
"12317",11.3,0,11307,2,0,-7.96837944664031,14.7549407114624,10.5922398589065,2015
"12237",11.1,0,13695,1,0,-7.96837944664031,14.7549407114624,5.59223985890652,2015
"12328",11.35,0,13578,2,0,0.0316205533596872,14.7549407114624,11.5922398589065,2015
"10358",13.5,0,9161,2,0,-3.96837944664031,150.754940711462,3.59223985890652,2011
"10811",14.2,1,11200,1,0,2.03162055335969,-136.245059288538,10.5922398589065,2012
"12406",4.1,0,5048,1,0,-2.96837944664031,14.7549407114624,14.5922398589065,2015
"12634",10,0,7281,2,0,0.0316205533596872,-54.2450592885376,16.5922398589065,2016
"10293",14.5,0,2163,2,0,-3.96837944664031,150.754940711462,1.59223985890652,2011
"11861",15.5,0,5104,2,0,-5.96837944664031,-16.2450592885376,4.59223985890652,2014
"12859",11.7,0,1579,1,0,-2.96837944664031,29.7549407114624,5.59223985890652,2017
"13129",13.2,1,4836,2,0,-2.96837944664031,-120.245059288538,5.59223985890652,2018
"11773",16.3,1,7618,1,0,4.03162055335969,-16.2450592885376,-1.40776014109348,2014
"9533",10.2,0,4959,2,0,-4.96837944664031,173.754940711462,-6.40776014109348,2010
"11198",13.15,1,6380,1,0,-2.96837944664031,46.7549407114624,-4.40776014109348,2013
"13118",11.55,1,6094,1,0,-2.96837944664031,-120.245059288538,-0.407760141093476,2018
"11137",13.25,1,6651,1,0,-2.96837944664031,46.7549407114624,4.59223985890652,2013
"11810",12.4,1,4224,1,0,-2.96837944664031,-16.2450592885376,1.59223985890652,2014
"12276",9.95,0,1258,2,0,-7.96837944664031,14.7549407114624,6.59223985890652,2015
"10792",13.8,1,14128,1,0,0.0316205533596872,-136.245059288538,4.59223985890652,2012
"11075",15.1,1,5270,1,0,0.0316205533596872,46.7549407114624,0.592239858906524,2013
"12287",12.05,0,11677,1,0,2.03162055335969,14.7549407114624,7.59223985890652,2015
"12874",10.5,0,5058,2,0,7.03162055335969,29.7549407114624,2.59223985890652,2017
"11776",14.15,1,14263,1,0,0.0316205533596872,-16.2450592885376,-1.40776014109348,2014
"12741",18.55,1,11404,1,0,5.03162055335969,29.7549407114624,-6.40776014109348,2017
"11203",15.1,1,7908,1,0,5.03162055335969,46.7549407114624,0.592239858906524,2013
"9612",11,0,6451,2,0,2.03162055335969,173.754940711462,0.592239858906524,2010
"12800",10.6,0,4829,1,0,7.03162055335969,29.7549407114624,-1.40776014109348,2017
"11848",13.7,1,13814,1,0,0.0316205533596872,-16.2450592885376,1.59223985890652,2014
"11746",13.2,0,12565,2,0,-5.96837944664031,-16.2450592885376,-4.40776014109348,2014
"12158",8.6,0,6214,1,0,-4.96837944664031,14.7549407114624,-6.40776014109348,2015
"12159",17.05,1,10026,2,0,2.03162055335969,14.7549407114624,5.59223985890652,2015
"12286",13.9,0,757,1,0,0.0316205533596872,14.7549407114624,7.59223985890652,2015
"10791",15.1,1,11336,1,0,8.03162055335969,-136.245059288538,3.59223985890652,2012
"11780",13,1,13080,1,0,4.03162055335969,-16.2450592885376,-0.407760141093476,2014
"10256",9.2,0,9637,2,0,0.0316205533596872,150.754940711462,-4.40776014109348,2011
"12815",13.95,1,11015,1,0,5.03162055335969,29.7549407114624,1.59223985890652,2017
"11071",18,0,909,2,0,7.03162055335969,46.7549407114624,-1.40776014109348,2013
"12778",13.55,0,10245,1,0,-2.96837944664031,29.7549407114624,-0.407760141093476,2017
"13066",8.1,1,13021,1,0,-2.96837944664031,-120.245059288538,-0.407760141093476,2018
"11069",17.7,1,2870,1,0,0.0316205533596872,46.7549407114624,-1.40776014109348,2013
"11819",14.5,1,8792,1,0,-2.96837944664031,-16.2450592885376,1.59223985890652,2014
"12854",15.85,0,113,2,0,-2.96837944664031,29.7549407114624,4.59223985890652,2017
"13101",12.25,1,12578,1,0,-2.96837944664031,-120.245059288538,2.59223985890652,2018
"13425",15.6,1,8271,2,0,-2.96837944664031,9.75494071146244,-1.40776014109348,2019
"11759",12.8,1,9121,1,0,4.03162055335969,-16.2450592885376,-2.40776014109348,2014
"12860",9.4,0,1413,2,0,-2.96837944664031,29.7549407114624,3.59223985890652,2017
"10764",14.1,1,6939,1,0,0.0316205533596872,-136.245059288538,2.59223985890652,2012
"11013",19.7,0,3284,2,0,0.0316205533596872,46.7549407114624,-4.40776014109348,2013
"14166",10.2,0,14061,1,0,5.03162055335969,58.7549407114624,7.59223985890652,2021
"10323",8.8,0,1652,2,0,-3.96837944664031,150.754940711462,2.59223985890652,2011
"11038",15,1,5422,1,0,-2.96837944664031,46.7549407114624,-3.40776014109348,2013
"11807",18.7,1,348,2,0,-5.96837944664031,-16.2450592885376,1.59223985890652,2014
"12517",13.15,1,7658,1,0,0.0316205533596872,-54.2450592885376,3.59223985890652,2016
"10730",13.3,1,13488,1,0,0.0316205533596872,-136.245059288538,-2.40776014109348,2012
"11010",18.35,0,8573,2,0,-2.96837944664031,46.7549407114624,-5.40776014109348,2013
"11159",15.75,0,6213,1,0,0.0316205533596872,46.7549407114624,10.5922398589065,2013
"11752",13.8,1,13425,1,0,-5.96837944664031,-16.2450592885376,-3.40776014109348,2014
"12811",17,0,8004,2,0,0.0316205533596872,29.7549407114624,0.592239858906524,2017
"11083",13.05,1,2051,1,0,-2.96837944664031,46.7549407114624,-0.407760141093476,2013
"10273",10.8,0,3026,2,0,-3.96837944664031,150.754940711462,-5.40776014109348,2011
"10742",14.6,1,11856,1,0,0.0316205533596872,-136.245059288538,-1.40776014109348,2012
"11019",18.7,0,12037,2,0,0.0316205533596872,46.7549407114624,-4.40776014109348,2013
"12155",12.65,1,1158,1,0,-7.96837944664031,14.7549407114624,-19.4077601410935,2015
"12777",17.6,0,7464,2,0,-2.96837944664031,29.7549407114624,-1.40776014109348,2017
"13409",15.05,0,9326,2,0,-2.96837944664031,9.75494071146244,-0.407760141093476,2019
"10735",9.5,1,55,1,0,0.0316205533596872,-136.245059288538,-1.40776014109348,2012
"10775",14,1,14310,2,0,2.03162055335969,-136.245059288538,1.59223985890652,2012
"12284",12.4,0,8368,1,0,2.03162055335969,14.7549407114624,7.59223985890652,2015
"12681",11.7,1,3680,1,0,8.03162055335969,-54.2450592885376,17.5922398589065,2016
"12607",10.45,0,6789,1,0,6.03162055335969,-54.2450592885376,11.5922398589065,2016
"12213",12.65,0,4565,2,0,-7.96837944664031,14.7549407114624,3.59223985890652,2015
"12505",15.35,0,11797,2,0,0.0316205533596872,-54.2450592885376,2.59223985890652,2016
"12220",10.55,0,7920,1,0,-7.96837944664031,14.7549407114624,4.59223985890652,2015
"12871",15.85,0,13823,2,0,2.03162055335969,29.7549407114624,4.59223985890652,2017
"11104",15.6,0,7613,2,0,5.03162055335969,46.7549407114624,0.592239858906524,2013
"10721",14.3,1,10736,2,0,2.03162055335969,-136.245059288538,-3.40776014109348,2012
"12192",15.9,0,7017,2,0,2.03162055335969,14.7549407114624,1.59223985890652,2015
"12614",13.15,1,12680,1,0,0.0316205533596872,-54.2450592885376,13.5922398589065,2016
"12732",17.15,0,3817,2,0,-2.96837944664031,29.7549407114624,-13.4077601410935,2017
"10249",10.5,0,3792,2,0,-3.96837944664031,150.754940711462,-3.40776014109348,2011
"10770",13.3,1,7752,1,0,0.0316205533596872,-136.245059288538,2.59223985890652,2012
"12217",11.7,0,6627,1,0,-4.96837944664031,14.7549407114624,4.59223985890652,2015
"10751",10.4,1,4523,1,0,0.0316205533596872,-136.245059288538,-0.407760141093476,2012
"11004",12,1,10594,1,0,0.0316205533596872,46.7549407114624,-7.40776014109348,2013
"11786",12.9,0,7798,2,0,-5.96837944664031,-16.2450592885376,-0.407760141093476,2014
"12618",10.3,0,9215,1,0,0.0316205533596872,-54.2450592885376,17.5922398589065,2016
"13375",13.2,1,3593,1,0,-2.96837944664031,9.75494071146244,-5.40776014109348,2019
"14423",11.7,0,14392,2,0,-1.96837944664031,16.7549407114624,0.592239858906524,2022
"11852",15.8,1,5560,2,0,4.03162055335969,-16.2450592885376,3.59223985890652,2014
"12893",12.4,0,9371,2,0,-2.96837944664031,29.7549407114624,9.59223985890652,2017
"13510",10.85,0,10491,1,0,-2.96837944664031,9.75494071146244,6.59223985890652,2019
"11003",13.4,0,5446,2,0,0.0316205533596872,46.7549407114624,-7.40776014109348,2013
"12756",11,0,2229,2,0,-2.96837944664031,29.7549407114624,-2.40776014109348,2017
"11107",12.35,1,6422,1,0,0.0316205533596872,46.7549407114624,1.59223985890652,2013
"12195",12.1,1,7066,1,0,-7.96837944664031,14.7549407114624,2.59223985890652,2015
"12566",12.6,1,13441,1,0,0.0316205533596872,-54.2450592885376,6.59223985890652,2016
"10797",11.8,1,7357,1,0,0.0316205533596872,-136.245059288538,4.59223985890652,2012
"11022",14.3,1,13016,1,0,-2.96837944664031,46.7549407114624,-3.40776014109348,2013
"11818",17.7,0,13268,2,0,-5.96837944664031,-16.2450592885376,1.59223985890652,2014
"12530",12.25,0,8865,1,0,0.0316205533596872,-54.2450592885376,3.59223985890652,2016
"11055",15.7,1,3142,1,0,0.0316205533596872,46.7549407114624,-2.40776014109348,2013
"12033",12.7,1,9114,1,0,-5.96837944664031,-16.2450592885376,17.5922398589065,2014
"12846",13,1,4276,1,0,-2.96837944664031,29.7549407114624,3.59223985890652,2017
"13123",16.35,1,3035,2,0,-2.96837944664031,-120.245059288538,4.59223985890652,2018
"13445",13.8,1,9671,1,0,-2.96837944664031,9.75494071146244,-0.407760141093476,2019
"11084",12.45,1,4992,1,0,-2.96837944664031,46.7549407114624,-0.407760141093476,2013
"12294",11.15,0,4881,1,0,-7.96837944664031,14.7549407114624,8.59223985890652,2015
"12598",12.55,1,5878,1,0,0.0316205533596872,-54.2450592885376,10.5922398589065,2016
"12886",12.2,0,5184,1,0,0.0316205533596872,29.7549407114624,7.59223985890652,2017
"13145",12.5,1,2719,1,0,-2.96837944664031,-120.245059288538,7.59223985890652,2018
"14120",10.95,0,4121,1,0,0.0316205533596872,58.7549407114624,3.59223985890652,2021
"12527",13.6,1,12743,2,0,0.0316205533596872,-54.2450592885376,4.59223985890652,2016
"12754",13.1,0,9619,2,0,-2.96837944664031,29.7549407114624,-2.40776014109348,2017
"13086",11.5,0,4656,2,0,-2.96837944664031,-120.245059288538,-0.407760141093476,2018
"11779",14.35,0,12789,2,0,-5.96837944664031,-16.2450592885376,-0.407760141093476,2014
"10805",6.5,1,71,1,0,0.0316205533596872,-136.245059288538,2.59223985890652,2012
"11156",13.7,0,9138,2,0,-2.96837944664031,46.7549407114624,11.5922398589065,2013
"11888",11.9,0,8076,2,0,-5.96837944664031,-16.2450592885376,7.59223985890652,2014
"12508",11.55,1,5536,1,0,0.0316205533596872,-54.2450592885376,2.59223985890652,2016
"13144",10.7,1,12339,2,0,-2.96837944664031,-120.245059288538,7.59223985890652,2018
"11117",15.85,0,13761,2,0,0.0316205533596872,46.7549407114624,2.59223985890652,2013
"11887",11.7,1,10212,1,0,-5.96837944664031,-16.2450592885376,7.59223985890652,2014
"12288",14.9,0,14304,2,0,-7.96837944664031,14.7549407114624,8.59223985890652,2015
"12578",13.8,0,6145,1,0,0.0316205533596872,-54.2450592885376,9.59223985890652,2016
"11008",12.5,1,11680,1,0,-2.96837944664031,46.7549407114624,-6.40776014109348,2013
"13392",12.25,1,8516,1,0,-2.96837944664031,9.75494071146244,-2.40776014109348,2019
"12977",13.05,0,11539,1,0,2.03162055335969,29.7549407114624,4.59223985890652,2017
"13108",14.05,1,3267,2,0,1.03162055335969,-120.245059288538,1.59223985890652,2018
"13901",12.6,1,12031,1,0,11.0316205533597,3.75494071146244,0.592239858906524,2020
"11825",11.7,0,12513,1,0,4.03162055335969,-16.2450592885376,2.59223985890652,2014
"12246",12,1,5613,1,0,2.03162055335969,14.7549407114624,-0.407760141093476,2015
"12881",10.45,0,7544,1,0,2.03162055335969,29.7549407114624,6.59223985890652,2017
"11870",15.8,0,10613,2,0,0.0316205533596872,-16.2450592885376,4.59223985890652,2014
"12031",18.25,0,2365,2,0,0.0316205533596872,-16.2450592885376,10.5922398589065,2014
"12409",14.6,1,7703,1,0,0.0316205533596872,14.7549407114624,14.5922398589065,2015
"12753",6.6,1,2636,1,0,5.03162055335969,29.7549407114624,-3.40776014109348,2017
"11057",14.8,0,13658,2,0,0.0316205533596872,46.7549407114624,-4.40776014109348,2013
"11777",14.05,1,2655,1,0,-2.96837944664031,-16.2450592885376,0.592239858906524,2014
"12183",12.65,0,3308,2,0,-7.96837944664031,14.7549407114624,-0.407760141093476,2015
"12514",15.8,1,7061,2,0,0.0316205533596872,-54.2450592885376,2.59223985890652,2016
"11023",12.3,0,6036,2,0,-2.96837944664031,46.7549407114624,-7.40776014109348,2013
"12251",12.25,0,9338,1,0,-7.96837944664031,14.7549407114624,6.59223985890652,2015
"12600",13.2,1,6924,1,0,0.0316205533596872,-54.2450592885376,10.5922398589065,2016
"14127",13.15,0,8305,2,0,5.03162055335969,58.7549407114624,3.59223985890652,2021
"11736",17.2,0,9673,2,0,0.0316205533596872,-16.2450592885376,-8.40776014109348,2014
"12538",16.9,0,10338,2,0,2.03162055335969,-54.2450592885376,2.59223985890652,2016
"11767",12.9,1,9972,1,0,0.0316205533596872,-16.2450592885376,-2.40776014109348,2014
"12186",13.35,1,9635,1,0,-7.96837944664031,14.7549407114624,0.592239858906524,2015
"11087",13.9,0,741,1,0,0.0316205533596872,46.7549407114624,-2.40776014109348,2013
"11778",11.5,1,474,1,0,-5.96837944664031,-16.2450592885376,0.592239858906524,2014
"12309",11.05,0,3801,1,0,-7.96837944664031,14.7549407114624,10.5922398589065,2015
"13125",12.2,1,1736,1,0,-0.968379446640313,-120.245059288538,5.59223985890652,2018
"13506",12.75,1,4248,1,0,0.0316205533596872,9.75494071146244,6.59223985890652,2019
"13833",12.3,0,11570,2,0,-6.96837944664031,3.75494071146244,5.59223985890652,2020
"11088",12.95,1,1563,1,0,5.03162055335969,46.7549407114624,-0.407760141093476,2013
"12154",12.6,0,13758,2,0,2.03162055335969,14.7549407114624,-16.4077601410935,2015
"11031",11.8,1,2493,1,0,0.0316205533596872,46.7549407114624,-4.40776014109348,2013
"13408",13.7,1,2340,1,0,3.03162055335969,9.75494071146244,-2.40776014109348,2019
"11144",17.3,0,5387,2,0,5.03162055335969,46.7549407114624,3.59223985890652,2013
"13098",15.65,1,509,1,0,-2.96837944664031,-120.245059288538,1.59223985890652,2018
"13916",16.5,1,11384,1,0,-1.96837944664031,3.75494071146244,3.59223985890652,2020
"12589",12.9,1,2552,1,0,6.03162055335969,-54.2450592885376,0.592239858906524,2016
"14182",12.35,0,4610,2,0,7.03162055335969,58.7549407114624,-6.40776014109348,2021
"14487",11.65,0,14385,1,0,6.03162055335969,16.7549407114624,-9.40776014109348,2022
"11749",10.9,1,7142,1,0,-2.96837944664031,-16.2450592885376,-5.40776014109348,2014
"12172",11.5,0,1102,2,0,2.03162055335969,14.7549407114624,-1.40776014109348,2015
"13031",11.4,1,3318,2,0,1.03162055335969,-120.245059288538,-8.40776014109348,2018
"13372",15.7,0,6410,2,0,4.03162055335969,9.75494071146244,-10.4077601410935,2019
"13998",13,1,1961,1,0,9.03162055335969,58.7549407114624,-17.4077601410935,2021
"12519",15.05,0,14250,2,0,2.03162055335969,-54.2450592885376,2.59223985890652,2016
"11742",12.95,1,9124,1,0,-2.96837944664031,-16.2450592885376,-6.40776014109348,2014
"12193",13.85,0,13558,2,0,-4.96837944664031,14.7549407114624,1.59223985890652,2015
"11798",11.2,0,9736,1,0,0.0316205533596872,-16.2450592885376,-0.407760141093476,2014
"11060",12.6,1,4979,1,0,7.03162055335969,46.7549407114624,-4.40776014109348,2013
"12512",18.15,0,4390,2,0,6.03162055335969,-54.2450592885376,2.59223985890652,2016
"11125",9,0,10063,1,0,5.03162055335969,46.7549407114624,-1.40776014109348,2013
"12583",14.05,0,913,1,0,8.03162055335969,-54.2450592885376,9.59223985890652,2016
"12747",15.45,0,1604,2,0,-2.96837944664031,29.7549407114624,-2.40776014109348,2017
"13053",15.95,1,13723,2,0,-2.96837944664031,-120.245059288538,-3.40776014109348,2018
"13870",15,1,8285,2,0,17.0316205533597,3.75494071146244,-2.40776014109348,2020
"14290",12.5,0,9113,1,0,5.03162055335969,58.7549407114624,28.5922398589065,2021
"12592",16.35,0,1484,2,0,6.03162055335969,-54.2450592885376,9.59223985890652,2016
"12780",16.4,1,8716,1,0,7.03162055335969,29.7549407114624,-0.407760141093476,2017
"12496",14.75,0,14034,2,0,0.0316205533596872,-54.2450592885376,-1.40776014109348,2016
"12764",16.65,0,725,2,0,-2.96837944664031,29.7549407114624,-1.40776014109348,2017
"13030",13.25,1,12342,2,0,-2.96837944664031,-120.245059288538,-9.40776014109348,2018
"11052",10.3,0,10782,1,0,-2.96837944664031,46.7549407114624,-3.40776014109348,2013
"11770",11.1,1,10908,1,0,-5.96837944664031,-16.2450592885376,-1.40776014109348,2014
"12196",12.3,0,5005,2,0,-7.96837944664031,14.7549407114624,2.59223985890652,2015
"12506",12.95,0,5616,2,0,0.0316205533596872,-54.2450592885376,2.59223985890652,2016
"12755",15.15,0,8669,2,0,-2.96837944664031,29.7549407114624,-1.40776014109348,2017
"13141",12.15,1,14334,1,0,-2.96837944664031,-120.245059288538,14.5922398589065,2018
"13499",15.35,0,1956,2,0,-2.96837944664031,9.75494071146244,0.592239858906524,2019
"13816",13.2,1,10237,1,0,7.03162055335969,3.75494071146244,-6.40776014109348,2020
"14059",14.65,0,9066,2,0,0.0316205533596872,58.7549407114624,0.592239858906524,2021
"14394",8.75,0,14393,1,0,-1.96837944664031,16.7549407114624,-0.407760141093476,2022
"12174",10.2,0,2546,1,0,2.03162055335969,14.7549407114624,-2.40776014109348,2015
"12507",15.6,0,14242,2,0,0.0316205533596872,-54.2450592885376,2.59223985890652,2016
"12772",16.2,1,1471,1,0,7.03162055335969,29.7549407114624,-1.40776014109348,2017
"12238",11.25,0,4440,1,0,-7.96837944664031,14.7549407114624,2.59223985890652,2015
"12490",10.95,1,4394,1,0,0.0316205533596872,-54.2450592885376,-1.40776014109348,2016
"12748",10.55,0,6051,1,0,0.0316205533596872,29.7549407114624,-4.40776014109348,2017
"11124",8.2,0,1732,1,0,5.03162055335969,46.7549407114624,-0.407760141093476,2013
"11863",9.8,0,2454,2,0,-2.96837944664031,-16.2450592885376,1.59223985890652,2014
"13054",10.7,0,4637,2,0,-2.96837944664031,-120.245059288538,-2.40776014109348,2018
"13523",15.45,0,10061,2,0,4.03162055335969,9.75494071146244,8.59223985890652,2019
"11153",9.25,0,6321,2,0,5.03162055335969,46.7549407114624,1.59223985890652,2013
"12570",11.95,1,7309,1,0,6.03162055335969,-54.2450592885376,7.59223985890652,2016
"12805",15.75,0,5462,2,0,5.03162055335969,29.7549407114624,0.592239858906524,2017
"13069",12.75,0,5532,2,0,6.03162055335969,-120.245059288538,-1.40776014109348,2018
